SA2_code,y.colorectal.male,sd.colorectal.male,y.colorectal.female,sd.colorectal.female,y.colorectal.persons,sd.colorectal.persons
21142,1.01,0.14285714285714288,1,0.1173469387755102,1.02,0.11989795918367349
21143,1.03,0.125,1.04,0.11989795918367349,1.07,0.10969387755102042
21144,1.05,0.11989795918367349,0.99,0.09948979591836735,1.01,0.10714285714285712
21145,0.99,0.11479591836734693,0.99,0.08418367346938775,0.97,0.09948979591836732
21146,0.94,0.14795918367346939,0.96,0.13775510204081634,0.94,0.13520408163265307
21147,0.92,0.10714285714285712,1,0.10204081632653061,0.96,0.09948979591836732
21148,0.88,0.09438775510204085,0.96,0.08928571428571426,0.89,0.07653061224489797
21149,0.92,0.10714285714285712,0.98,0.10204081632653059,0.91,0.09948979591836737
21150,0.9,0.10204081632653059,0.97,0.09693877551020405,0.89,0.08673469387755105
21151,1.02,0.12500000000000003,1.01,0.09948979591836735,1.02,0.10969387755102042
21152,0.9,0.11989795918367346,0.99,0.10714285714285712,0.93,0.10204081632653059
21153,0.93,0.09183673469387751,1.01,0.08418367346938775,0.95,0.08673469387755099
21154,0.9,0.11479591836734693,1,0.10969387755102039,0.91,0.10714285714285712
21155,0.93,0.11224489795918366,0.98,0.09693877551020405,0.94,0.10204081632653059
21156,0.94,0.1173469387755102,0.93,0.09693877551020405,0.92,0.09183673469387758
21157,1,0.1173469387755102,0.91,0.09183673469387758,0.94,0.08928571428571432
21158,1.05,0.11479591836734696,0.99,0.09693877551020405,1.04,0.10204081632653061
21159,0.99,0.11479591836734693,0.97,0.10459183673469385,0.98,0.10204081632653059
21160,1.12,0.14285714285714285,0.96,0.10714285714285712,1.07,0.11224489795918369
21161,0.97,0.11479591836734693,1.01,0.09438775510204081,1.01,0.10969387755102042
21162,0.9,0.12755102040816324,1.01,0.11224489795918366,0.93,0.10204081632653059
21163,1.04,0.1326530612244898,0.96,0.09693877551020405,0.99,0.10459183673469385
21164,1,0.11479591836734696,0.97,0.09183673469387751,1,0.09693877551020408
21165,0.94,0.10204081632653059,0.96,0.07908163265306124,0.91,0.08673469387755105
21166,0.9,0.10204081632653064,0.99,0.09438775510204081,0.92,0.08928571428571432
21167,1,0.1173469387755102,0.98,0.10714285714285712,0.97,0.10714285714285712
21168,0.89,0.1301020408163265,0.91,0.11224489795918366,0.88,0.09438775510204085
21169,0.87,0.11734693877551022,1.05,0.11479591836734696,0.96,0.10459183673469385
21170,0.87,0.09438775510204085,1.03,0.10714285714285715,0.96,0.09438775510204078
21171,1,0.13520408163265307,0.96,0.10459183673469385,1,0.11479591836734693
21172,0.93,0.09948979591836732,0.97,0.10459183673469385,0.96,0.09438775510204078
21173,0.89,0.11989795918367346,0.97,0.12755102040816327,0.91,0.10459183673469385
21174,0.93,0.125,0.99,0.11224489795918366,1,0.10714285714285712
21175,0.87,0.09183673469387758,0.98,0.08673469387755102,0.92,0.08163265306122451
21176,0.86,0.10714285714285715,1,0.11479591836734696,0.91,0.09438775510204085
21177,0.9,0.09438775510204085,1,0.08673469387755102,0.94,0.08163265306122451
21178,0.81,0.11224489795918369,0.9,0.10459183673469391,0.8,0.08928571428571429
21179,0.91,0.10714285714285712,1.01,0.1173469387755102,0.96,0.10459183673469385
21180,1,0.15306122448979595,0.95,0.10459183673469385,0.96,0.12244897959183673
21181,1.02,0.17091836734693877,0.99,0.1173469387755102,1.03,0.12755102040816327
21182,0.86,0.1147959183673469,0.97,0.10714285714285712,0.9,0.08673469387755105
21183,0.96,0.15306122448979595,0.93,0.13520408163265307,0.95,0.11479591836734693
21184,0.97,0.14540816326530615,0.95,0.11989795918367346,0.97,0.12755102040816327
21185,1.01,0.1403061224489796,0.99,0.10714285714285712,1.02,0.10459183673469388
21186,1.11,0.16581632653061226,1,0.13520408163265307,1.12,0.14285714285714285
21187,0.98,0.14285714285714288,0.95,0.11224489795918366,0.96,0.11479591836734693
21188,0.91,0.10969387755102039,0.99,0.10204081632653061,0.95,0.09693877551020405
21189,1.03,0.1403061224489796,0.94,0.10714285714285712,0.99,0.10459183673469385
21190,0.87,0.1301020408163265,0.95,0.11989795918367346,0.87,0.11479591836734696
21191,0.92,0.10459183673469385,0.99,0.09438775510204081,0.97,0.09183673469387751
21193,0.99,0.13520408163265307,0.97,0.13010204081632654,1,0.11479591836734693
21194,0.95,0.10459183673469385,1.02,0.09693877551020408,0.98,0.09438775510204078
21195,0.94,0.10204081632653059,1,0.08928571428571429,0.97,0.08418367346938772
21196,0.93,0.11989795918367346,1,0.10714285714285712,0.97,0.11479591836734693
21197,0.92,0.11479591836734693,0.97,0.09693877551020405,0.93,0.09948979591836732
21198,0.95,0.125,0.9,0.10204081632653064,0.9,0.09183673469387758
21199,0.99,0.11224489795918366,1,0.10459183673469388,1.02,0.10714285714285715
21200,0.95,0.10714285714285712,0.99,0.08673469387755102,0.97,0.09438775510204078
21201,0.96,0.1403061224489796,0.93,0.09948979591836732,0.93,0.10969387755102039
21202,0.99,0.13520408163265307,0.98,0.10969387755102039,1.01,0.10969387755102042
21203,0.97,0.10204081632653059,0.95,0.08418367346938772,0.95,0.09183673469387751
21204,0.94,0.11224489795918366,1.01,0.11734693877551022,1,0.10714285714285712
21205,0.96,0.12755102040816327,1,0.10714285714285712,0.99,0.11224489795918366
21206,0.98,0.10714285714285712,1.05,0.09693877551020408,1.04,0.08673469387755102
21207,1.05,0.12500000000000003,0.99,0.10204081632653059,1.04,0.09183673469387756
21208,1.06,0.11989795918367349,1.1,0.11224489795918369,1.14,0.09948979591836737
21209,1.02,0.12755102040816327,0.92,0.10204081632653059,0.95,0.09183673469387751
21210,0.98,0.16071428571428575,0.99,0.125,0.95,0.12244897959183673
21211,1.01,0.12244897959183673,1.02,0.10969387755102042,1.02,0.11989795918367346
21212,0.95,0.09693877551020405,1.01,0.08673469387755102,0.97,0.09693877551020405
21213,0.97,0.09693877551020405,0.97,0.08928571428571429,0.95,0.09183673469387751
21214,0.97,0.1403061224489796,0.95,0.10459183673469385,0.92,0.10714285714285712
21215,1.05,0.14795918367346936,0.91,0.10714285714285712,0.97,0.09948979591836732
21216,1.03,0.1454081632653061,1.01,0.1173469387755102,1.03,0.10969387755102042
21217,1.03,0.15051020408163268,1.01,0.1326530612244898,1.07,0.13010204081632656
21218,0.95,0.10714285714285712,1.03,0.09948979591836735,0.98,0.09438775510204081
21219,1,0.11224489795918366,1.05,0.09948979591836735,1.04,0.09438775510204081
21220,1.04,0.13520408163265307,1,0.10969387755102042,0.98,0.11479591836734693
21221,1.01,0.125,0.99,0.10969387755102039,0.99,0.10459183673469385
21222,0.99,0.11224489795918366,1.03,0.10969387755102042,1,0.10969387755102039
21223,1.12,0.11989795918367344,1.01,0.09693877551020408,1.11,0.10204081632653061
21224,0.97,0.12244897959183673,0.97,0.09438775510204078,0.94,0.10459183673469385
21225,0.93,0.10969387755102039,0.98,0.11224489795918366,0.92,0.10714285714285712
21226,1.06,0.14030612244897964,0.99,0.10459183673469385,1.03,0.125
21228,1.03,0.11224489795918369,0.99,0.07908163265306122,1.01,0.09183673469387756
21229,0.98,0.09948979591836735,0.95,0.10204081632653059,0.93,0.08418367346938778
21230,1.02,0.14540816326530615,0.97,0.125,0.98,0.12244897959183673
21231,0.95,0.12244897959183673,1.02,0.10714285714285715,0.93,0.11479591836734693
21232,1.03,0.10714285714285715,1.02,0.10459183673469388,1.02,0.11224489795918369
21233,1.01,0.13520408163265307,1,0.12244897959183673,0.97,0.13520408163265307
21234,1.01,0.13010204081632654,1,0.11479591836734693,0.98,0.12244897959183673
21235,1.03,0.11734693877551022,1,0.08673469387755102,1.01,0.10459183673469388
21236,1,0.1173469387755102,1.05,0.11989795918367349,1.05,0.11734693877551022
21237,1.01,0.11479591836734693,1.05,0.11989795918367349,1.06,0.09948979591836735
21238,1.05,0.10714285714285715,1.06,0.09183673469387756,1.1,0.08418367346938778
21239,1.05,0.12244897959183676,1.04,0.11224489795918369,1.06,0.11224489795918369
21240,0.99,0.12244897959183673,1.02,0.10969387755102042,1.02,0.11479591836734693
21241,1.01,0.10969387755102039,1.01,0.09693877551020408,1,0.09438775510204081
21242,1.06,0.15816326530612243,1.08,0.13520408163265304,1.13,0.12499999999999997
21243,1.04,0.11224489795918369,1.04,0.09948979591836735,1.05,0.09438775510204081
21244,1,0.10459183673469385,0.98,0.09693877551020405,0.99,0.09693877551020405
21245,0.97,0.1173469387755102,1.08,0.10714285714285715,1.06,0.10204081632653061
21246,0.99,0.11224489795918366,1.01,0.09693877551020408,0.99,0.09438775510204078
21247,1.11,0.16581632653061226,1,0.11989795918367346,1.1,0.14540816326530612
21248,1.04,0.14285714285714288,1.02,0.12244897959183673,1.05,0.14540816326530615
21249,1.02,0.13520408163265307,1.02,0.10714285714285715,1.01,0.11734693877551022
21250,1.04,0.1479591836734694,1.01,0.13520408163265307,1.03,0.13520408163265307
21251,0.96,0.11479591836734693,1.07,0.12500000000000003,1.07,0.12244897959183676
21252,0.97,0.10714285714285712,1.04,0.10714285714285715,1.01,0.09183673469387756
21253,1,0.10969387755102039,1.01,0.10204081632653061,1.01,0.09438775510204081
21254,0.92,0.09183673469387758,1,0.08928571428571429,0.96,0.08928571428571426
21255,0.93,0.10459183673469385,0.99,0.09438775510204081,0.95,0.09693877551020405
21256,0.89,0.13265306122448978,1.03,0.1326530612244898,1,0.11989795918367346
21257,0.94,0.13775510204081634,0.97,0.12755102040816327,0.98,0.14285714285714288
21258,0.94,0.10969387755102039,0.96,0.09693877551020405,0.92,0.10459183673469385
21259,0.92,0.10714285714285712,1.04,0.10204081632653061,0.97,0.09438775510204078
21260,0.97,0.11224489795918366,1.05,0.10204081632653061,1.05,0.11734693877551022
21261,0.86,0.09183673469387758,0.97,0.09183673469387751,0.88,0.08163265306122451
21262,0.92,0.10459183673469385,0.97,0.09438775510204078,0.92,0.09693877551020405
21263,0.97,0.11989795918367346,1.04,0.11734693877551022,1,0.1173469387755102
21264,0.91,0.0969387755102041,1.01,0.09183673469387756,0.93,0.08418367346938778
21265,0.84,0.10714285714285715,0.99,0.09948979591836732,0.88,0.10459183673469391
21266,0.86,0.09183673469387758,1,0.09438775510204081,0.89,0.08928571428571432
21267,1.03,0.12244897959183673,1.03,0.09948979591836735,1.04,0.10204081632653061
21268,0.78,0.12244897959183673,0.96,0.13520408163265307,0.82,0.11734693877551022
21269,0.91,0.10714285714285712,1.02,0.10204081632653061,0.97,0.10714285714285712
21270,0.89,0.1301020408163265,0.94,0.12244897959183673,0.89,0.09948979591836737
21271,0.88,0.11989795918367346,0.99,0.11224489795918366,0.91,0.1173469387755102
21272,0.92,0.11224489795918366,1.01,0.11479591836734696,0.94,0.10204081632653059
21273,0.95,0.10204081632653059,1.04,0.10204081632653061,1.01,0.10714285714285715
21274,0.96,0.13010204081632654,0.99,0.11989795918367346,0.96,0.11479591836734693
21275,0.95,0.11479591836734693,1.01,0.09948979591836735,0.98,0.09948979591836732
21276,0.98,0.12244897959183673,0.98,0.09948979591836732,0.96,0.10714285714285712
21277,0.98,0.1173469387755102,1.02,0.09948979591836735,1,0.10969387755102039
21278,1.03,0.10969387755102042,1.04,0.10204081632653061,1.06,0.09948979591836735
21279,1.02,0.15561224489795922,0.96,0.10969387755102039,0.94,0.1173469387755102
21280,0.94,0.1173469387755102,1.01,0.1173469387755102,0.97,0.125
21281,1.03,0.13010204081632656,1.06,0.11224489795918369,1.08,0.12244897959183676
21282,0.98,0.09693877551020405,1,0.08928571428571429,0.99,0.09183673469387751
21283,1,0.15051020408163268,1,0.12244897959183673,0.99,0.125
21284,0.97,0.1479591836734694,1.03,0.1403061224489796,1.01,0.125
21285,1,0.1479591836734694,0.98,0.10204081632653059,0.97,0.125
21286,1.02,0.10969387755102042,1,0.09438775510204081,0.99,0.09693877551020408
21287,0.98,0.10969387755102039,1,0.09438775510204081,0.98,0.10204081632653061
21288,1.03,0.14285714285714288,1,0.11479591836734696,1.02,0.10969387755102042
21289,1,0.09693877551020408,0.98,0.08673469387755102,0.97,0.08418367346938772
21290,0.99,0.10969387755102039,1,0.09183673469387756,0.98,0.09438775510204078
21291,0.97,0.1479591836734694,1.01,0.13520408163265307,1.01,0.1403061224489796
21292,0.99,0.13520408163265307,0.98,0.11989795918367346,1.01,0.12244897959183673
21293,1.02,0.13010204081632654,1.01,0.11479591836734696,1.05,0.11224489795918369
21294,0.93,0.11989795918367346,1.04,0.10969387755102042,1,0.10969387755102042
21295,0.95,0.15561224489795922,1.1,0.1301020408163265,1.08,0.13775510204081637
21296,0.96,0.11224489795918366,1.02,0.09948979591836735,1,0.10459183673469388
21297,0.99,0.12244897959183673,1.02,0.1173469387755102,1,0.10714285714285712
21298,1.06,0.1377551020408163,1.01,0.10969387755102042,1.07,0.10714285714285715
21299,0.94,0.10204081632653059,1,0.09438775510204081,0.98,0.09948979591836732
21300,1.08,0.14540816326530612,1.02,0.12244897959183676,1.1,0.1275510204081633
21301,0.97,0.12244897959183673,1.03,0.10204081632653061,1,0.125
21302,1.04,0.13775510204081634,1.01,0.11224489795918369,1.06,0.11224489795918369
21303,1.02,0.12244897959183676,1.01,0.09948979591836735,1,0.1173469387755102
21304,1.02,0.12244897959183673,1.02,0.10204081632653061,1.01,0.10969387755102039
21305,1.02,0.11989795918367346,0.99,0.10969387755102039,1.03,0.10204081632653061
21306,1.03,0.12755102040816327,1.03,0.10969387755102042,1.05,0.1352040816326531
21307,1.04,0.15816326530612243,0.98,0.1173469387755102,1.03,0.12244897959183676
21308,0.91,0.1326530612244898,1.01,0.13010204081632654,0.93,0.1173469387755102
21309,0.97,0.12244897959183673,0.98,0.10969387755102039,1.01,0.11479591836734696
21310,1,0.13775510204081634,0.97,0.11479591836734693,0.99,0.1173469387755102
21311,1.09,0.10204081632653061,1.01,0.07908163265306122,1.1,0.08928571428571432
21312,1.05,0.11734693877551022,0.98,0.09438775510204081,1.04,0.10204081632653061
21313,0.91,0.12499999999999997,0.94,0.10714285714285712,0.9,0.10204081632653064
21314,0.94,0.10969387755102039,0.97,0.09438775510204078,0.98,0.09183673469387751
21315,1.02,0.10969387755102039,0.96,0.09438775510204078,1,0.09693877551020408
21316,0.99,0.1403061224489796,0.95,0.09438775510204078,0.98,0.11224489795918366
21317,1,0.125,0.94,0.09438775510204078,0.95,0.09948979591836732
21318,1.06,0.15561224489795916,0.93,0.11224489795918366,1.01,0.12244897959183673
21319,0.97,0.10459183673469385,0.95,0.09438775510204078,0.94,0.09183673469387751
21320,0.95,0.11989795918367346,0.97,0.09183673469387751,0.94,0.09438775510204078
21321,0.95,0.09948979591836732,0.98,0.09438775510204078,0.94,0.08418367346938778
21322,0.92,0.09438775510204085,0.97,0.08928571428571426,0.91,0.07908163265306124
21323,0.85,0.10714285714285715,0.95,0.09948979591836732,0.85,0.09693877551020408
21324,0.96,0.1326530612244898,0.96,0.09693877551020405,0.95,0.09438775510204078
21325,0.96,0.09948979591836732,0.95,0.07908163265306124,0.94,0.08673469387755099
21326,0.97,0.11224489795918366,1,0.09948979591836735,0.99,0.09438775510204081
21327,0.89,0.10714285714285718,0.89,0.0969387755102041,0.8,0.08928571428571429
21328,1.05,0.13265306122448983,1.08,0.12244897959183676,1.08,0.12500000000000003
21329,1.05,0.1683673469387755,1.05,0.1454081632653061,1.07,0.1530612244897959
21330,1.02,0.10969387755102042,1.06,0.10204081632653061,1.04,0.10714285714285715
21331,1.03,0.13010204081632654,1.03,0.10459183673469388,1.09,0.1275510204081633
21332,0.98,0.1173469387755102,1.02,0.09693877551020408,1.01,0.10459183673469388
21333,1.01,0.125,1.04,0.11479591836734696,1.04,0.12244897959183676
21334,1.05,0.13520408163265307,1.05,0.11224489795918369,1.08,0.12244897959183676
21335,1.02,0.12244897959183673,1.06,0.11479591836734696,1.09,0.11734693877551022
21336,0.99,0.13775510204081634,1.07,0.11734693877551022,1.02,0.12244897959183673
21337,1,0.12244897959183673,1.03,0.09948979591836735,1.02,0.11224489795918369
21338,1.06,0.12500000000000003,1.12,0.11989795918367344,1.14,0.11479591836734696
21339,0.99,0.1326530612244898,1.05,0.12500000000000003,1.07,0.11989795918367349
21340,1.02,0.11734693877551022,1.02,0.09438775510204081,1.05,0.09948979591836735
21341,0.93,0.13010204081632654,1.23,0.15051020408163268,1.07,0.11224489795918369
21342,1.08,0.15816326530612243,1.17,0.163265306122449,1.16,0.14030612244897958
21343,1,0.11989795918367346,1.19,0.1173469387755102,1.14,0.10204081632653064
21344,1,0.12244897959183673,1.1,0.13010204081632656,1.02,0.11989795918367349
21345,1.04,0.20408163265306123,1.09,0.18112244897959184,1.07,0.18622448979591838
21346,1.08,0.16071428571428573,1.18,0.16581632653061226,1.19,0.1479591836734694
21347,1.02,0.11989795918367346,1.08,0.11224489795918369,1.07,0.11224489795918369
21348,1.01,0.11479591836734696,1.06,0.09948979591836735,1.03,0.10204081632653061
21349,1.03,0.125,1.06,0.10459183673469388,1.07,0.1275510204081633
21350,1.01,0.16581632653061223,1.06,0.1683673469387755,1.05,0.1326530612244898
21351,1,0.11989795918367346,1.04,0.11224489795918369,1.01,0.09948979591836735
21352,1.01,0.12755102040816327,1.04,0.1275510204081633,1.01,0.10714285714285715
21353,1.08,0.15051020408163265,1.09,0.13520408163265304,1.15,0.11989795918367344
21354,0.98,0.1326530612244898,1.01,0.10969387755102042,0.99,0.1173469387755102
21355,1.03,0.1326530612244898,1.02,0.10714285714285715,1.03,0.10204081632653061
21356,1.04,0.11734693877551022,1.1,0.10714285714285715,1.1,0.11224489795918369
21357,1.06,0.1275510204081633,1.01,0.10459183673469388,1.02,0.10204081632653061
21358,1.07,0.1607142857142857,1.13,0.15051020408163265,1.15,0.1556122448979592
21359,1.04,0.12244897959183676,1.03,0.11224489795918369,1.03,0.11479591836734696
21360,0.99,0.15306122448979595,1.02,0.11989795918367346,1.01,0.13775510204081634
21361,1.05,0.13265306122448983,1.04,0.11989795918367349,1.02,0.11479591836734693
21362,1.13,0.16071428571428573,1.09,0.14795918367346939,1.08,0.1352040816326531
21363,1.08,0.11989795918367349,1.13,0.11479591836734693,1.14,0.10969387755102039
21364,1.09,0.1530612244897959,1.09,0.13010204081632656,1.09,0.14030612244897958
21365,1.06,0.1352040816326531,1.05,0.11224489795918369,1.03,0.12244897959183673
21366,1.08,0.1530612244897959,1.05,0.13265306122448983,1.06,0.1377551020408163
21367,1.07,0.1275510204081633,1.12,0.12755102040816324,1.12,0.11989795918367349
21368,1.01,0.13010204081632654,1.05,0.1275510204081633,0.99,0.11989795918367346
21369,1.05,0.13775510204081634,1.02,0.11989795918367346,1.02,0.11989795918367346
21370,1.06,0.13775510204081637,0.97,0.09948979591836732,0.99,0.10459183673469385
21371,1.03,0.1403061224489796,1.02,0.11989795918367349,1.04,0.12244897959183676
21372,1.13,0.1556122448979592,0.97,0.11224489795918366,1.05,0.12500000000000003
21373,0.98,0.13520408163265307,1.01,0.12244897959183673,0.99,0.10714285714285712
21374,1.02,0.10714285714285715,0.99,0.08673469387755102,1,0.09693877551020408
21375,1.02,0.14540816326530615,0.95,0.10714285714285712,0.98,0.10714285714285712
21376,1.04,0.1352040816326531,1.04,0.11734693877551022,1.07,0.1275510204081633
21377,0.92,0.14540816326530612,0.88,0.12244897959183673,0.89,0.11479591836734696
21378,0.99,0.14540816326530615,0.93,0.11479591836734693,0.93,0.11479591836734693
21379,0.98,0.14540816326530615,0.95,0.13775510204081634,0.97,0.12755102040816327
21380,0.94,0.12755102040816327,0.88,0.10204081632653064,0.88,0.10204081632653064
21381,1,0.14285714285714288,0.96,0.12244897959183673,0.98,0.11224489795918366
21382,0.98,0.14540816326530615,0.96,0.11224489795918366,0.97,0.11989795918367346
21383,1.18,0.1785714285714286,0.9,0.14030612244897958,1.03,0.13010204081632654
21384,1.06,0.1403061224489796,0.91,0.1173469387755102,0.98,0.10204081632653059
21385,0.9,0.09438775510204085,0.98,0.09693877551020405,0.91,0.08928571428571432
21386,0.99,0.1683673469387755,1,0.15051020408163268,0.98,0.1403061224489796
21387,1.04,0.12244897959183676,1.04,0.10459183673469388,1.06,0.11479591836734696
21388,1.16,0.201530612244898,1.12,0.18877551020408162,1.19,0.15306122448979592
21389,1.09,0.14540816326530612,1.01,0.10969387755102042,1.03,0.11734693877551022
21390,1.11,0.14540816326530612,0.99,0.1173469387755102,1.06,0.12244897959183676
21391,1.14,0.15051020408163265,1.05,0.11224489795918369,1.13,0.11989795918367344
21392,1.06,0.11734693877551022,1,0.09948979591836735,1.01,0.09693877551020408
21393,1.07,0.12500000000000003,1.01,0.10969387755102042,1.04,0.10459183673469388
21394,1.03,0.13010204081632654,0.99,0.10714285714285712,1,0.10204081632653061
21395,0.99,0.13010204081632654,1.03,0.10714285714285715,0.99,0.11479591836734693
21396,1.09,0.18112244897959184,1.01,0.1403061224489796,1.01,0.13775510204081634
21397,1.11,0.1301020408163265,1.04,0.11734693877551022,1.09,0.09948979591836735
21398,1,0.08673469387755102,1.03,0.07908163265306122,1.02,0.08418367346938775
21399,1.05,0.1836734693877551,1.01,0.1479591836734694,1.06,0.16581632653061223
21400,1.07,0.1275510204081633,1.05,0.10459183673469388,1.09,0.10969387755102042
21401,1.02,0.11989795918367349,1.07,0.11479591836734696,1.07,0.10714285714285715
21402,1,0.2193877551020408,1.14,0.2270408163265306,1.13,0.20663265306122447
21403,1.03,0.18112244897959184,1.07,0.1989795918367347,1.07,0.1913265306122449
21404,0.9,0.15816326530612246,0.95,0.13520408163265307,0.88,0.11989795918367344
21405,0.98,0.125,1.02,0.10204081632653061,0.98,0.10714285714285712
21406,1.02,0.11479591836734693,0.99,0.09948979591836732,0.99,0.10204081632653059
21407,0.98,0.12755102040816327,1.05,0.10969387755102042,1.02,0.10969387755102039
21408,1.05,0.14030612244897964,1.01,0.10969387755102042,1.02,0.11734693877551022
21409,1.02,0.12755102040816327,1.01,0.11224489795918366,1.01,0.11479591836734693
21410,0.99,0.1173469387755102,1.04,0.10459183673469388,0.99,0.11479591836734693
21411,1.1,0.15816326530612246,1.05,0.14795918367346939,1.18,0.16071428571428573
21412,1.04,0.11479591836734696,1.01,0.09183673469387756,1.03,0.09693877551020408
21413,1.07,0.11224489795918369,1.05,0.09438775510204081,1.1,0.10714285714285715
21414,1.02,0.17857142857142858,1.1,0.1683673469387755,1.1,0.15051020408163265
21415,1.03,0.16581632653061223,1.07,0.14540816326530612,1.07,0.15051020408163265
21416,0.98,0.14540816326530615,1.11,0.12755102040816324,1.07,0.1275510204081633
21417,0.96,0.12755102040816327,1.1,0.1301020408163265,1.05,0.11224489795918369
21418,0.96,0.125,1.05,0.10714285714285715,1,0.10714285714285712
21419,0.97,0.09693877551020405,1.07,0.09438775510204081,1.01,0.08928571428571429
21420,1.12,0.13520408163265304,1.02,0.12244897959183673,1.09,0.11734693877551022
21421,1.12,0.18622448979591838,0.9,0.15051020408163265,0.96,0.1326530612244898
21422,0.93,0.19387755102040813,1.21,0.21683673469387754,1.18,0.18112244897959187
21423,1.12,0.13520408163265304,1.01,0.10204081632653061,1.08,0.10714285714285715
21424,1.21,0.20663265306122447,0.92,0.1377551020408163,1.03,0.1403061224489796
21425,1.13,0.23214285714285712,0.91,0.16071428571428573,0.97,0.15051020408163268
21426,1.03,0.13520408163265307,1.01,0.10714285714285715,1,0.10969387755102039
21427,1.09,0.11989795918367349,0.97,0.08673469387755099,1,0.09438775510204081
21428,1.09,0.15816326530612246,0.98,0.11224489795918366,1.04,0.12244897959183673
21429,1.16,0.13520408163265304,0.97,0.10204081632653059,1.06,0.11224489795918369
21430,1.22,0.16326530612244902,0.92,0.1173469387755102,1.05,0.11479591836734696
21431,1.03,0.16581632653061223,0.99,0.1403061224489796,0.98,0.13520408163265307
21432,1.39,0.19387755102040816,0.96,0.12755102040816327,1.2,0.13010204081632654
21433,1.12,0.14795918367346939,0.92,0.12755102040816327,0.98,0.125
31001,0.84,0.11224489795918369,1.06,0.11734693877551022,0.93,0.09438775510204078
31002,0.88,0.10459183673469391,0.95,0.09438775510204078,0.89,0.08673469387755105
31003,0.88,0.1224489795918367,1.01,0.1173469387755102,0.95,0.10969387755102039
31004,0.84,0.11479591836734696,0.96,0.09183673469387751,0.85,0.09183673469387756
31005,0.92,0.2091836734693877,1.1,0.2602040816326531,1.03,0.2193877551020408
31006,0.9,0.15051020408163265,1,0.15561224489795922,0.92,0.12755102040816327
31007,0.84,0.12500000000000003,1.14,0.14540816326530612,1,0.12244897959183673
31008,0.89,0.1556122448979592,1.07,0.1607142857142857,1.01,0.1479591836734694
31009,0.9,0.1173469387755102,1,0.11479591836734693,0.97,0.10459183673469385
31010,0.86,0.14795918367346939,0.98,0.14285714285714288,0.9,0.13520408163265304
31011,0.92,0.09693877551020405,0.99,0.09183673469387756,0.94,0.09693877551020405
31012,0.83,0.11224489795918369,1.07,0.12244897959183676,0.93,0.10459183673469385
31013,0.92,0.12244897959183673,1.03,0.11989795918367346,0.99,0.125
31014,0.97,0.211734693877551,0.91,0.16581632653061226,0.95,0.1709183673469388
31015,0.94,0.15816326530612246,0.92,0.12499999999999997,0.94,0.13010204081632654
31016,0.92,0.125,0.91,0.1173469387755102,0.9,0.09438775510204085
31017,0.98,0.13775510204081634,0.88,0.13265306122448978,0.91,0.11989795918367346
31018,0.98,0.1326530612244898,0.91,0.10204081632653059,0.95,0.09693877551020405
31019,0.94,0.16071428571428573,0.94,0.14795918367346939,0.93,0.14285714285714288
31020,0.92,0.14030612244897958,0.88,0.12755102040816324,0.89,0.10714285714285718
31021,1.03,0.13775510204081634,0.89,0.11734693877551017,0.96,0.10459183673469385
31022,1,0.11224489795918366,0.97,0.09948979591836732,0.98,0.10714285714285712
31023,0.98,0.11989795918367346,0.97,0.11224489795918366,0.95,0.10459183673469385
31024,0.99,0.125,0.96,0.10714285714285712,0.96,0.11224489795918366
31025,0.99,0.12244897959183673,0.99,0.11224489795918366,1,0.10969387755102039
31026,0.98,0.11224489795918366,1,0.10714285714285712,1,0.10969387755102042
31027,1.07,0.11224489795918369,0.95,0.09438775510204078,0.99,0.09438775510204081
31028,1.03,0.12755102040816327,1,0.10969387755102039,1.02,0.10969387755102042
31029,0.99,0.13775510204081634,1,0.11224489795918366,1,0.11479591836734693
31030,1.03,0.1275510204081633,1,0.11224489795918366,1,0.10714285714285712
31031,1.02,0.10969387755102042,0.98,0.09948979591836732,1.01,0.09693877551020408
31032,0.95,0.11479591836734693,0.99,0.09948979591836732,0.98,0.11224489795918366
31033,0.95,0.1173469387755102,1.01,0.11479591836734696,0.98,0.10714285714285712
31034,1.06,0.1479591836734694,0.97,0.11989795918367346,1.02,0.11224489795918369
31035,1,0.13010204081632654,1.02,0.11479591836734696,0.98,0.1173469387755102
31036,1,0.14540816326530615,1.01,0.11989795918367346,0.99,0.11989795918367346
31037,1.02,0.1964285714285714,1.01,0.15816326530612249,1.01,0.17346938775510204
31038,1.04,0.14540816326530615,1.01,0.12244897959183673,1.03,0.11479591836734696
31039,1.02,0.14285714285714288,0.98,0.11989795918367346,0.98,0.11479591836734693
31040,1,0.11479591836734693,1.03,0.10969387755102042,1.02,0.10459183673469388
31041,1.12,0.14795918367346939,0.99,0.13010204081632654,1.07,0.13010204081632656
31042,1.14,0.18367346938775514,0.94,0.11989795918367346,1.03,0.12244897959183673
31043,1,0.14540816326530615,1,0.13520408163265307,0.94,0.1173469387755102
31044,1.12,0.15306122448979592,0.98,0.10969387755102039,1.03,0.11734693877551022
31045,0.96,0.12244897959183673,0.98,0.11224489795918366,0.93,0.10204081632653059
31046,1.11,0.1377551020408163,1.03,0.125,1.08,0.13520408163265304
31047,1.05,0.1607142857142857,0.94,0.10459183673469385,1.03,0.12244897959183676
31048,0.99,0.15306122448979595,0.94,0.1326530612244898,0.96,0.12244897959183673
