SA2_code,y.brain.male,sd.brain.male,y.brain.female,sd.brain.female,y.brain.persons,sd.brain.persons
21141,1.01,0.16326530612244902,1.04,0.1352040816326531,1.05,0.17091836734693877
21142,0.96,0.14285714285714288,1.04,0.1352040816326531,0.96,0.19897959183673466
21143,0.96,0.13520408163265307,1.03,0.12244897959183676,0.95,0.15561224489795922
21144,1.03,0.15051020408163268,0.99,0.11479591836734693,1.04,0.1530612244897959
21145,0.98,0.13775510204081634,1.02,0.11989795918367349,1.02,0.1479591836734694
21146,0.95,0.22193877551020408,0.93,0.16071428571428573,0.85,0.1709183673469388
21147,1,0.1836734693877551,0.98,0.1173469387755102,1.08,0.18622448979591838
21148,0.98,0.13010204081632654,0.94,0.10459183673469385,0.91,0.13520408163265307
21149,1.02,0.17091836734693877,0.96,0.1173469387755102,1.05,0.19387755102040816
21150,0.97,0.15051020408163268,0.92,0.09693877551020405,0.87,0.1301020408163265
21151,1.04,0.17091836734693877,0.96,0.11989795918367346,1.01,0.17346938775510204
21152,0.96,0.1479591836734694,0.96,0.11989795918367346,0.94,0.14540816326530615
21153,1.04,0.15051020408163268,0.98,0.10969387755102039,1.06,0.13775510204081637
21154,0.99,0.1760204081632653,1,0.125,1.06,0.21683673469387757
21155,0.98,0.16071428571428575,0.96,0.1173469387755102,0.96,0.15051020408163268
21156,0.95,0.1403061224489796,0.94,0.1173469387755102,0.88,0.14795918367346939
21157,0.79,0.10714285714285715,0.9,0.10459183673469391,0.71,0.09693877551020408
21158,0.87,0.1377551020408163,0.97,0.11224489795918366,0.87,0.1301020408163265
21159,0.9,0.13010204081632654,0.93,0.10714285714285712,0.85,0.11224489795918369
21160,0.9,0.13520408163265304,0.94,0.125,0.89,0.15051020408163265
21161,0.97,0.13520408163265307,0.97,0.10969387755102039,0.97,0.14285714285714288
21162,1.01,0.18877551020408162,0.97,0.1403061224489796,1,0.18622448979591838
21163,1.02,0.16071428571428575,0.97,0.125,1.04,0.16581632653061223
21164,0.87,0.11989795918367344,0.94,0.10714285714285712,0.86,0.12755102040816324
21165,0.97,0.13520408163265307,0.97,0.10204081632653059,0.97,0.15561224489795922
21166,0.96,0.14285714285714288,0.95,0.10459183673469385,0.95,0.1403061224489796
21167,0.96,0.13520408163265307,0.96,0.12244897959183673,0.96,0.16326530612244902
21168,0.99,0.2219387755102041,1.03,0.15816326530612243,1.02,0.21173469387755103
21169,0.9,0.15306122448979592,0.9,0.13520408163265304,0.84,0.13010204081632656
21170,0.91,0.13520408163265307,0.93,0.125,0.89,0.1377551020408163
21171,0.92,0.17602040816326534,1,0.15051020408163268,0.98,0.20408163265306123
21172,0.89,0.13520408163265304,0.98,0.12244897959183673,0.92,0.13520408163265307
21173,0.84,0.16326530612244897,0.99,0.15561224489795922,0.82,0.15051020408163263
21174,0.91,0.1556122448979592,0.93,0.11479591836734693,0.93,0.13520408163265307
21175,0.82,0.11479591836734696,0.93,0.09948979591836732,0.81,0.09948979591836735
21176,0.9,0.1377551020408163,0.92,0.12244897959183673,0.89,0.1377551020408163
21177,0.93,0.12755102040816324,0.91,0.09183673469387758,0.85,0.11224489795918369
21178,0.76,0.13775510204081634,0.91,0.13265306122448978,0.73,0.12244897959183673
21179,0.91,0.15306122448979592,0.93,0.125,0.91,0.15051020408163265
21180,0.96,0.19897959183673466,0.91,0.13775510204081634,0.94,0.16071428571428573
21181,0.93,0.19387755102040818,0.91,0.1403061224489796,0.85,0.16836734693877553
21182,0.87,0.14030612244897958,0.92,0.1173469387755102,0.84,0.12755102040816324
21183,0.95,0.16071428571428573,1.1,0.17346938775510207,1.03,0.22193877551020408
21184,0.98,0.18112244897959182,1.06,0.15816326530612243,1.01,0.19897959183673466
21185,1,0.15051020408163268,1.08,0.1275510204081633,1.07,0.16836734693877553
21186,0.97,0.20663265306122447,1.17,0.21683673469387754,1.1,0.24489795918367346
21187,0.98,0.1734693877551021,1.15,0.17602040816326534,1.12,0.2142857142857143
21188,0.85,0.1377551020408163,1.01,0.13520408163265307,0.9,0.13520408163265304
21189,1.01,0.1913265306122449,1.14,0.1709183673469388,1.16,0.21173469387755103
21190,0.85,0.16581632653061223,1.05,0.16581632653061223,0.87,0.163265306122449
21191,0.9,0.12499999999999997,0.98,0.12244897959183673,0.92,0.1326530612244898
21193,1,0.1964285714285714,1.06,0.20153061224489796,1,0.19387755102040813
21194,0.94,0.1326530612244898,0.93,0.10459183673469385,0.89,0.12755102040816324
21195,0.99,0.1479591836734694,0.92,0.09438775510204078,0.93,0.10969387755102039
21196,1.05,0.1913265306122449,1.07,0.13010204081632656,1.05,0.21683673469387757
21197,1.06,0.16581632653061223,0.99,0.11989795918367346,0.98,0.14285714285714288
21198,1.03,0.18877551020408162,0.95,0.11224489795918366,0.92,0.1403061224489796
21199,0.98,0.16581632653061223,0.99,0.11479591836734693,0.95,0.14285714285714288
21200,0.94,0.11479591836734693,0.98,0.10714285714285712,0.91,0.12755102040816327
21201,0.97,0.16071428571428575,0.9,0.11479591836734693,0.84,0.13520408163265304
21202,1.06,0.1530612244897959,1,0.1326530612244898,1.07,0.1683673469387755
21203,1.03,0.14285714285714285,0.96,0.10714285714285712,0.96,0.1326530612244898
21204,1.05,0.20408163265306123,1.01,0.13010204081632654,0.96,0.17346938775510207
21205,1.01,0.19642857142857142,1,0.11989795918367346,0.92,0.14795918367346939
21206,0.92,0.12755102040816327,1.02,0.10714285714285715,0.93,0.11479591836734693
21207,0.98,0.14540816326530615,1.1,0.14540816326530612,1.14,0.15816326530612246
21208,1.05,0.1530612244897959,1.06,0.11734693877551022,1.11,0.15816326530612246
21209,1.02,0.15816326530612243,0.98,0.11224489795918366,1,0.1403061224489796
21210,0.99,0.20663265306122447,1,0.1479591836734694,0.97,0.23979591836734693
21211,0.95,0.163265306122449,1.02,0.125,0.96,0.16836734693877556
21212,0.96,0.12755102040816327,1,0.09183673469387756,0.94,0.13010204081632654
21213,1,0.12244897959183673,1.04,0.10204081632653061,1,0.12755102040816327
21214,0.96,0.1760204081632653,0.99,0.14285714285714288,0.96,0.16836734693877556
21215,1.04,0.1913265306122449,1,0.1403061224489796,1,0.1760204081632653
21216,1.04,0.15816326530612249,1.07,0.13265306122448983,1.08,0.2066326530612245
21217,1.01,0.16581632653061223,1.08,0.13010204081632656,1.08,0.1989795918367347
21218,0.92,0.12244897959183673,1.06,0.10969387755102042,0.94,0.1377551020408163
21219,0.93,0.13520408163265304,1.08,0.11479591836734696,0.98,0.13775510204081634
21220,0.91,0.14030612244897958,1.08,0.1377551020408163,0.91,0.1556122448979592
21221,0.98,0.18112244897959184,1.09,0.1377551020408163,1.07,0.18877551020408162
21222,1.01,0.1760204081632653,1.08,0.1352040816326531,1.01,0.18877551020408162
21223,0.92,0.1326530612244898,1.08,0.11479591836734696,0.98,0.13010204081632654
21224,0.98,0.15306122448979595,1.01,0.125,1,0.1836734693877551
21225,0.91,0.14285714285714285,1.07,0.11989795918367349,0.91,0.15306122448979592
21226,0.92,0.14285714285714285,1.09,0.14285714285714285,0.93,0.1479591836734694
21228,0.96,0.13520408163265307,1.04,0.10969387755102042,0.97,0.1326530612244898
21229,1,0.16071428571428575,1.06,0.13775510204081634,0.99,0.1479591836734694
21230,0.93,0.1785714285714286,1.06,0.14795918367346936,0.97,0.18877551020408162
21231,0.93,0.13010204081632654,1.06,0.13265306122448983,0.94,0.14285714285714288
21232,0.91,0.13520408163265304,1.03,0.11734693877551022,0.93,0.15051020408163265
21233,0.87,0.163265306122449,1.02,0.15306122448979595,0.93,0.17346938775510207
21234,0.92,0.16836734693877553,1.01,0.1326530612244898,0.91,0.14795918367346939
21235,0.96,0.1326530612244898,1.02,0.11224489795918369,0.97,0.1479591836734694
21236,0.96,0.1403061224489796,1.03,0.11989795918367349,0.96,0.1403061224489796
21237,1,0.1479591836734694,1.04,0.13010204081632656,1.04,0.17857142857142858
21238,0.88,0.1147959183673469,1.05,0.10969387755102042,0.9,0.1173469387755102
21239,0.99,0.15306122448979595,0.99,0.11989795918367346,0.92,0.13265306122448978
21240,0.91,0.14540816326530615,1.03,0.13010204081632656,0.93,0.14540816326530615
21241,1,0.15306122448979595,1.01,0.10204081632653061,0.95,0.1403061224489796
21242,0.87,0.17346938775510207,1.04,0.14795918367346936,0.9,0.16071428571428573
21243,0.97,0.125,1.07,0.11479591836734696,1.02,0.1479591836734694
21244,0.97,0.14285714285714288,1.03,0.10969387755102042,0.95,0.16836734693877556
21245,0.95,0.1403061224489796,1.05,0.12500000000000003,0.99,0.15051020408163268
21246,0.91,0.13265306122448978,1.04,0.11479591836734696,0.92,0.13265306122448978
21247,1.06,0.19642857142857142,1.07,0.14540816326530612,1.11,0.22448979591836737
21248,0.94,0.1709183673469388,1.05,0.14285714285714288,0.96,0.18112244897959182
21249,0.97,0.15816326530612249,1.06,0.1377551020408163,1.05,0.1836734693877551
21250,0.91,0.15816326530612246,1.09,0.16071428571428573,1,0.18877551020408162
21251,1.02,0.17346938775510204,0.98,0.14540816326530615,1.02,0.1683673469387755
21252,1.04,0.15816326530612243,0.97,0.11989795918367346,1.01,0.14540816326530615
21253,0.93,0.1403061224489796,0.9,0.10969387755102045,0.86,0.11224489795918369
21254,0.97,0.14285714285714288,0.92,0.10204081632653059,0.88,0.11989795918367344
21255,0.94,0.14540816326530615,0.93,0.10969387755102039,0.93,0.15816326530612249
21256,0.9,0.14030612244897958,0.94,0.12755102040816327,0.86,0.1556122448979592
21257,0.95,0.21683673469387754,0.95,0.14540816326530615,0.98,0.20153061224489796
21258,0.9,0.13265306122448978,0.95,0.11479591836734693,0.89,0.14285714285714285
21259,0.98,0.15561224489795922,0.94,0.13775510204081634,0.95,0.15561224489795922
21260,1,0.17091836734693877,0.96,0.11989795918367346,1,0.14540816326530615
21261,0.95,0.1326530612244898,0.98,0.11224489795918366,0.95,0.11989795918367346
21262,0.9,0.12244897959183673,0.97,0.09948979591836732,0.89,0.11989795918367344
21263,1.05,0.1836734693877551,1.03,0.1530612244897959,1.1,0.1989795918367347
21264,0.98,0.12244897959183673,1.03,0.13010204081632656,1.04,0.14285714285714285
21265,0.99,0.16326530612244897,0.98,0.1173469387755102,1,0.16581632653061223
21266,1,0.14285714285714288,0.96,0.11224489795918366,0.96,0.13010204081632654
21267,1.04,0.1836734693877551,1,0.15306122448979595,1.08,0.17857142857142858
21268,0.96,0.18367346938775508,0.94,0.13775510204081634,0.92,0.2040816326530612
21269,0.89,0.14795918367346939,0.92,0.1173469387755102,0.84,0.13520408163265304
21270,0.98,0.15816326530612249,0.95,0.13520408163265307,0.94,0.17346938775510207
21271,0.97,0.19897959183673466,0.93,0.11479591836734693,0.92,0.17602040816326534
21272,1,0.16326530612244902,0.9,0.12755102040816327,0.87,0.1301020408163265
21273,0.97,0.15816326530612249,0.92,0.11479591836734693,0.92,0.14795918367346939
21274,0.88,0.16836734693877553,0.92,0.13265306122448978,0.85,0.1275510204081633
21275,0.97,0.13520408163265307,0.99,0.125,0.96,0.15816326530612249
21276,0.9,0.13265306122448978,1.03,0.12755102040816327,0.95,0.1403061224489796
21277,1.03,0.1607142857142857,1,0.14540816326530615,1.06,0.17091836734693877
21278,0.95,0.13775510204081634,0.98,0.10969387755102039,0.9,0.11989795918367344
21279,0.99,0.16326530612244902,0.98,0.13010204081632654,0.97,0.16581632653061226
21280,0.99,0.16836734693877556,0.96,0.13520408163265307,0.91,0.1556122448979592
21281,1.05,0.16581632653061223,0.99,0.12755102040816327,1.08,0.1760204081632653
21282,0.99,0.14285714285714288,0.93,0.10459183673469385,0.91,0.12244897959183673
21283,0.95,0.19132653061224486,0.95,0.125,0.87,0.16836734693877553
21284,0.94,0.20918367346938774,0.89,0.1301020408163265,0.86,0.1556122448979592
21285,0.96,0.17346938775510207,1,0.13010204081632654,0.94,0.1479591836734694
21286,0.93,0.12244897959183673,1,0.11224489795918366,0.94,0.12755102040816327
21287,0.94,0.15051020408163268,0.92,0.09438775510204085,0.89,0.13520408163265307
21288,0.93,0.17346938775510207,0.89,0.1147959183673469,0.84,0.14285714285714285
21289,0.94,0.1326530612244898,0.92,0.09693877551020405,0.89,0.1173469387755102
21290,0.96,0.15561224489795922,0.93,0.10714285714285712,0.91,0.14540816326530612
21291,0.99,0.1964285714285714,0.88,0.13265306122448978,0.94,0.1964285714285714
21292,0.92,0.17346938775510207,0.85,0.11479591836734696,0.8,0.1403061224489796
21293,0.98,0.1658163265306123,0.95,0.11989795918367346,0.95,0.15816326530612249
21294,0.91,0.17602040816326534,0.93,0.1173469387755102,0.87,0.14540816326530612
21295,0.97,0.1785714285714286,1.01,0.15051020408163268,0.98,0.21683673469387757
21296,0.92,0.15306122448979592,0.97,0.11989795918367346,0.97,0.16836734693877556
21297,0.97,0.16326530612244902,0.98,0.12244897959183673,0.97,0.15561224489795922
21298,0.93,0.1709183673469388,0.95,0.11224489795918366,0.93,0.16581632653061226
21299,0.95,0.15306122448979595,0.96,0.10969387755102039,0.99,0.16071428571428575
21300,1.01,0.15561224489795922,0.96,0.13775510204081634,0.96,0.15816326530612249
21301,0.99,0.17346938775510204,0.95,0.12244897959183673,0.95,0.18622448979591832
21302,0.97,0.15051020408163268,0.95,0.10969387755102039,0.94,0.15051020408163268
21303,0.99,0.15561224489795922,0.97,0.125,0.96,0.16326530612244902
21304,0.97,0.15306122448979595,0.98,0.12244897959183673,0.95,0.16326530612244902
21305,0.99,0.1836734693877551,0.96,0.11479591836734693,1,0.1479591836734694
21306,0.99,0.19642857142857142,0.97,0.12755102040816327,0.96,0.1887755102040816
21307,0.88,0.19132653061224492,0.94,0.1326530612244898,0.88,0.16071428571428573
21308,0.97,0.1887755102040816,0.99,0.14540816326530615,0.95,0.1964285714285714
21309,0.97,0.1479591836734694,0.95,0.1173469387755102,0.93,0.14285714285714288
21310,0.86,0.14030612244897958,0.99,0.13520408163265307,0.9,0.14540816326530612
21311,0.95,0.11224489795918366,0.99,0.09438775510204081,0.92,0.10969387755102039
21312,0.98,0.15051020408163268,0.98,0.1173469387755102,0.98,0.1658163265306123
21313,0.95,0.16581632653061226,0.97,0.125,0.92,0.15306122448979592
21314,0.94,0.12755102040816327,1.03,0.11734693877551022,0.96,0.15051020408163268
21315,0.91,0.14285714285714285,0.95,0.1173469387755102,0.86,0.1377551020408163
21316,0.92,0.17602040816326534,0.95,0.13010204081632654,0.88,0.16071428571428573
21317,0.8,0.11734693877551022,0.97,0.13010204081632654,0.79,0.11734693877551022
21318,0.9,0.15816326530612246,0.98,0.13520408163265307,0.91,0.14285714285714285
21319,1,0.15816326530612243,0.94,0.10714285714285712,0.95,0.14285714285714288
21320,0.95,0.15051020408163265,0.95,0.09948979591836732,0.91,0.13775510204081634
21321,0.95,0.13775510204081634,0.91,0.10459183673469391,0.86,0.1301020408163265
21322,0.88,0.12499999999999997,0.93,0.09693877551020405,0.83,0.11224489795918369
21323,0.88,0.14030612244897958,0.99,0.12244897959183673,0.92,0.14285714285714285
21324,0.98,0.16326530612244902,0.91,0.10714285714285718,0.87,0.13520408163265304
21325,0.93,0.12244897959183673,0.94,0.10714285714285712,0.89,0.11989795918367346
21326,1.03,0.1479591836734694,0.94,0.10969387755102039,1,0.1403061224489796
21327,0.9,0.15051020408163265,0.94,0.13010204081632654,0.87,0.1301020408163265
21328,0.96,0.16071428571428575,1.03,0.1326530612244898,0.96,0.1709183673469388
21329,0.96,0.1709183673469388,1.03,0.1479591836734694,0.93,0.15306122448979595
21330,0.95,0.1326530612244898,1.03,0.11479591836734696,0.95,0.14285714285714288
21331,0.97,0.1479591836734694,1.04,0.1275510204081633,0.94,0.15816326530612246
21332,0.97,0.16326530612244902,1.06,0.11989795918367349,0.97,0.17857142857142858
21333,0.96,0.13775510204081634,1.03,0.13010204081632656,0.92,0.14540816326530612
21334,1.09,0.2270408163265306,1.06,0.1607142857142857,1.1,0.2270408163265306
21335,0.98,0.15561224489795922,1.05,0.13775510204081637,0.98,0.17346938775510207
21336,0.94,0.15051020408163265,1.03,0.14540816326530615,0.91,0.15816326530612246
21337,0.99,0.13775510204081634,1.03,0.11989795918367349,0.97,0.15561224489795922
21338,0.96,0.1403061224489796,1.06,0.12244897959183676,0.96,0.16071428571428575
21339,0.92,0.14540816326530615,1.03,0.12755102040816327,0.89,0.1709183673469388
21340,0.96,0.13775510204081634,1.01,0.10204081632653061,0.91,0.125
21341,0.84,0.14030612244897958,1.04,0.17091836734693877,0.86,0.16836734693877553
21342,1.07,0.20918367346938777,0.96,0.1658163265306123,1,0.16581632653061223
21343,0.9,0.14030612244897958,1.09,0.1377551020408163,0.98,0.1479591836734694
21344,0.82,0.1530612244897959,1.12,0.19387755102040818,0.9,0.14795918367346939
21345,1.03,0.27295918367346933,0.94,0.19897959183673466,0.94,0.23469387755102042
21346,0.75,0.15051020408163268,1.1,0.17346938775510204,0.8,0.16326530612244897
21347,0.98,0.16326530612244902,1.04,0.13775510204081634,0.98,0.15816326530612249
21348,0.92,0.14540816326530612,1.05,0.1275510204081633,0.92,0.14540816326530612
21349,0.94,0.15051020408163265,1.04,0.1326530612244898,0.96,0.15051020408163268
21350,0.98,0.18112244897959182,1.02,0.16326530612244897,0.92,0.2040816326530612
21351,0.94,0.13520408163265307,1.05,0.13520408163265307,0.95,0.13010204081632654
21352,0.9,0.14285714285714285,1.08,0.14030612244897964,0.93,0.14540816326530612
21353,0.85,0.16071428571428573,1.05,0.13775510204081637,0.88,0.163265306122449
21354,0.91,0.12755102040816324,1.01,0.11989795918367346,0.82,0.14795918367346939
21355,0.92,0.125,1.01,0.10714285714285715,0.83,0.13010204081632656
21356,0.87,0.11734693877551022,1.05,0.11734693877551022,0.88,0.14030612244897958
21357,0.83,0.1275510204081633,1.07,0.12244897959183676,0.87,0.1301020408163265
21358,0.81,0.17091836734693877,1.07,0.18622448979591838,0.89,0.17602040816326534
21359,0.91,0.14540816326530612,1.03,0.11734693877551022,0.89,0.14795918367346939
21360,0.95,0.1709183673469388,1.02,0.13775510204081634,0.9,0.1785714285714286
21361,0.94,0.15816326530612246,0.98,0.12755102040816327,0.88,0.13265306122448978
21362,0.9,0.20153061224489793,0.99,0.1479591836734694,0.89,0.15816326530612246
21363,0.97,0.14285714285714288,1.02,0.13010204081632654,0.98,0.14285714285714288
21364,1.01,0.1760204081632653,0.94,0.15051020408163268,0.94,0.16071428571428573
21365,0.91,0.16071428571428573,1.02,0.125,0.92,0.1556122448979592
21366,0.94,0.16836734693877553,1.01,0.13520408163265307,0.88,0.16836734693877553
21367,0.83,0.13520408163265304,0.97,0.13010204081632654,0.77,0.125
21368,0.9,0.15816326530612246,1,0.1403061224489796,0.88,0.15051020408163265
21369,0.85,0.14540816326530612,1.05,0.14285714285714285,0.85,0.16836734693877553
21370,0.97,0.16326530612244902,1.04,0.13520408163265307,1.03,0.18622448979591838
21371,0.87,0.15051020408163265,1.05,0.1760204081632653,0.92,0.15816326530612246
21372,0.94,0.16836734693877553,1.06,0.18112244897959184,0.98,0.2040816326530612
21373,1.02,0.18112244897959184,1.05,0.17091836734693877,1.12,0.21173469387755103
21374,0.94,0.1326530612244898,1,0.1173469387755102,0.92,0.11989795918367346
21375,0.97,0.19387755102040813,1.04,0.16326530612244897,1,0.18112244897959184
21376,0.96,0.18367346938775508,0.99,0.14540816326530615,0.91,0.18622448979591832
21377,0.8,0.14030612244897964,0.93,0.1479591836734694,0.77,0.1403061224489796
21378,1.04,0.1683673469387755,0.93,0.13520408163265307,0.97,0.1836734693877551
21379,1.11,0.2219387755102041,0.97,0.19132653061224486,1.07,0.21173469387755103
21380,0.89,0.1556122448979592,0.97,0.16071428571428575,0.91,0.1556122448979592
21381,0.86,0.15306122448979592,1.01,0.16326530612244897,0.89,0.13265306122448978
21382,0.97,0.17091836734693877,0.95,0.13520408163265307,0.98,0.17857142857142858
21383,1.17,0.2346938775510204,0.92,0.17602040816326534,1.03,0.20153061224489796
21384,0.96,0.1887755102040816,0.86,0.14030612244897958,0.84,0.14540816326530612
21385,0.93,0.13775510204081634,0.98,0.12244897959183673,0.91,0.13520408163265304
21386,1.05,0.21683673469387757,1.02,0.18877551020408162,1.15,0.23724489795918366
21387,1,0.15561224489795922,1,0.12755102040816327,1.02,0.1479591836734694
21388,1.11,0.28826530612244894,0.96,0.22448979591836735,1.18,0.2831632653061224
21389,1.03,0.17857142857142858,0.99,0.125,1.03,0.18877551020408162
21390,1.09,0.21683673469387751,1.02,0.125,1.14,0.16836734693877553
21391,1.04,0.16581632653061223,1,0.125,1.05,0.18112244897959184
21392,1.07,0.1683673469387755,1,0.12244897959183673,1.09,0.1709183673469388
21393,1.03,0.1913265306122449,0.99,0.1173469387755102,1.01,0.15561224489795922
21394,1.08,0.17857142857142858,0.98,0.1173469387755102,1.04,0.17857142857142858
21395,0.99,0.18622448979591838,0.97,0.13010204081632654,0.99,0.1785714285714286
21396,0.93,0.20918367346938774,0.89,0.14285714285714285,0.85,0.15816326530612246
21397,1.02,0.18622448979591832,0.94,0.11989795918367346,0.97,0.1760204081632653
21398,0.96,0.10459183673469385,0.98,0.08163265306122448,0.94,0.10459183673469385
21399,1,0.21683673469387754,0.96,0.15561224489795922,0.98,0.25510204081632654
21400,1.03,0.17346938775510204,0.96,0.11224489795918366,0.96,0.15051020408163268
21401,1.01,0.15051020408163268,1,0.1326530612244898,0.99,0.16071428571428575
21402,0.95,0.29081632653061223,1.09,0.2908163265306123,1.06,0.27040816326530615
21403,1.19,0.25510204081632654,1.01,0.21173469387755103,1.18,0.2908163265306123
21404,1.2,0.29081632653061223,0.94,0.16581632653061226,1.07,0.24999999999999997
21405,1.06,0.1683673469387755,0.98,0.11479591836734693,1.05,0.16326530612244897
21406,1,0.16836734693877556,1,0.12244897959183673,0.99,0.1760204081632653
21407,1.03,0.20663265306122447,1,0.13520408163265307,0.97,0.1785714285714286
21408,1.01,0.1683673469387755,1.02,0.12755102040816327,1.04,0.17857142857142858
21409,0.99,0.1709183673469388,1.02,0.125,0.98,0.15306122448979595
21410,1.04,0.1683673469387755,1.01,0.12755102040816327,1.02,0.1760204081632653
21411,0.9,0.21428571428571427,0.94,0.16326530612244902,0.87,0.17091836734693877
21412,0.96,0.14285714285714288,0.97,0.11479591836734693,0.94,0.1403061224489796
21413,0.98,0.14540816326530615,0.99,0.11224489795918366,0.95,0.1403061224489796
21414,1.03,0.211734693877551,0.96,0.19642857142857142,1.05,0.18112244897959184
21415,0.97,0.23214285714285715,1,0.18877551020408162,0.96,0.21683673469387754
21416,1.01,0.21428571428571427,1.01,0.16581632653061223,1,0.19132653061224486
21417,1.08,0.1989795918367347,0.96,0.15816326530612249,0.98,0.17346938775510207
21418,1,0.15561224489795922,0.99,0.125,0.95,0.15051020408163268
21419,1.03,0.1403061224489796,1.01,0.11989795918367346,1.03,0.1607142857142857
21420,1.05,0.1913265306122449,0.99,0.13010204081632654,1.03,0.16581632653061223
21421,0.98,0.24234693877551022,0.97,0.24489795918367346,1.03,0.2066326530612245
21422,1,0.24234693877551022,0.89,0.22448979591836732,0.84,0.20153061224489793
21423,0.97,0.14285714285714288,0.99,0.1173469387755102,0.96,0.13775510204081634
21424,1.08,0.27040816326530615,1.01,0.20918367346938774,0.94,0.19897959183673472
21425,1.02,0.3061224489795919,1.08,0.2219387755102041,1,0.2474489795918367
21426,1.04,0.1683673469387755,1.01,0.14540816326530615,1.07,0.16326530612244897
21427,1.03,0.16581632653061223,1.02,0.12755102040816327,1,0.16581632653061223
21428,1.05,0.1989795918367347,1,0.14540816326530615,0.97,0.18112244897959184
21429,0.99,0.15816326530612249,1.03,0.125,1.03,0.1530612244897959
21430,0.93,0.17346938775510207,1.05,0.13010204081632656,0.98,0.15816326530612249
21431,1.04,0.2142857142857143,0.98,0.17602040816326534,1,0.21683673469387754
21432,0.98,0.19132653061224486,1.1,0.1683673469387755,1.1,0.20408163265306123
21433,1.04,0.23469387755102042,1.08,0.1836734693877551,1.15,0.1989795918367347
31001,0.96,0.15306122448979595,1.13,0.18112244897959187,0.98,0.15306122448979595
31002,1.08,0.14795918367346939,1.02,0.12244897959183673,1.08,0.1683673469387755
31003,0.94,0.15051020408163268,1.08,0.17346938775510207,0.97,0.16581632653061226
31004,1.11,0.1377551020408163,1.02,0.1326530612244898,1.01,0.15561224489795922
31005,0.91,0.2729591836734694,1,0.2857142857142857,0.97,0.3494897959183674
31006,0.95,0.1964285714285714,1.16,0.21428571428571427,1,0.2602040816326531
31007,1.09,0.21683673469387757,1.2,0.22959183673469388,1.17,0.2576530612244898
31008,0.98,0.18367346938775508,1.2,0.2423469387755102,1.14,0.2576530612244898
31009,1.1,0.18622448979591838,1.08,0.16581632653061223,1.1,0.18877551020408162
31010,0.98,0.20918367346938774,1.13,0.2346938775510204,1.05,0.23214285714285718
31011,1.17,0.1556122448979592,1.06,0.11989795918367349,1.16,0.1556122448979592
31012,1.12,0.19897959183673472,1.07,0.15561224489795916,1.05,0.18112244897959184
31013,1.2,0.20663265306122447,1.07,0.1683673469387755,1.19,0.23214285714285715
31014,1.17,0.32142857142857145,0.96,0.20918367346938774,1.07,0.2908163265306123
31015,1.14,0.2423469387755102,0.96,0.15306122448979595,1.01,0.22448979591836735
31016,1.15,0.18877551020408168,0.97,0.13010204081632654,1.09,0.19642857142857142
31017,1.16,0.23724489795918366,0.97,0.16071428571428575,1.09,0.1836734693877551
31018,1.12,0.17346938775510207,0.99,0.13010204081632654,1.11,0.17346938775510207
31019,1.01,0.21428571428571427,0.98,0.1658163265306123,1.02,0.20918367346938777
31020,1.29,0.22448979591836735,0.97,0.15051020408163268,1.18,0.2040816326530612
31021,1.2,0.23469387755102042,0.95,0.13265306122448978,1.02,0.17091836734693877
31022,0.99,0.1479591836734694,0.98,0.10204081632653059,0.98,0.163265306122449
31023,1.02,0.1683673469387755,1,0.11224489795918366,1.01,0.15561224489795922
31024,0.97,0.1709183673469388,0.95,0.125,0.92,0.15816326530612246
31025,0.96,0.16071428571428573,1.03,0.1326530612244898,0.99,0.1760204081632653
31026,1.01,0.15306122448979595,1.01,0.1275510204081633,1.01,0.15306122448979595
31027,0.98,0.1479591836734694,0.99,0.1173469387755102,0.97,0.15561224489795922
31028,0.97,0.16326530612244902,1.03,0.14540816326530615,0.97,0.1658163265306123
31029,0.99,0.19897959183673466,1.04,0.15051020408163263,1.06,0.18877551020408162
31030,0.98,0.17346938775510204,0.99,0.13775510204081634,0.97,0.17091836734693883
31031,1.02,0.1760204081632653,1.02,0.125,1.03,0.15816326530612243
31032,1.06,0.1683673469387755,1.03,0.12500000000000003,1.01,0.16326530612244902
31033,1.01,0.19387755102040816,1.04,0.1403061224489796,1.04,0.17091836734693877
31034,0.96,0.1913265306122449,1,0.15306122448979595,0.99,0.19897959183673466
31035,1.01,0.16071428571428575,0.97,0.125,0.94,0.1709183673469388
31036,1.01,0.17346938775510204,1,0.15816326530612249,1.01,0.18877551020408162
31037,0.99,0.22959183673469388,0.99,0.2040816326530612,1.01,0.24744897959183676
31038,0.99,0.1658163265306123,0.99,0.14540816326530615,0.96,0.15306122448979595
31039,0.98,0.15561224489795922,1.03,0.1607142857142857,0.98,0.1836734693877551
31040,1.07,0.16581632653061223,0.98,0.13775510204081634,1.04,0.15816326530612243
31041,0.97,0.1658163265306123,0.96,0.14540816326530615,0.91,0.163265306122449
31042,1.06,0.18877551020408162,0.98,0.1479591836734694,1.05,0.2219387755102041
31043,1.02,0.20408163265306123,0.99,0.16071428571428575,1.08,0.2142857142857143
31044,1.08,0.20408163265306123,0.99,0.15051020408163268,1.03,0.18622448979591838
31045,1,0.17091836734693877,0.96,0.125,0.96,0.18367346938775514
31046,0.95,0.18622448979591838,0.98,0.1479591836734694,0.95,0.16326530612244902
31047,1.11,0.18877551020408162,1.01,0.13010204081632654,1.09,0.17091836734693877
