SA2_code,y.ovarian.female,sd.ovarian.female
51144,1,0.14285714285714288
51145,1.11,0.1989795918367347
51146,1.02,0.2066326530612245
51147,1.01,0.1913265306122449
51148,0.97,0.13520408163265307
51149,0.98,0.15306122448979595
51150,0.98,0.15051020408163268
51152,0.97,0.15561224489795922
51153,0.98,0.14540816326530615
51154,0.93,0.1556122448979592
51155,0.99,0.1760204081632653
51156,0.99,0.16326530612244902
51157,0.98,0.17091836734693883
51158,0.97,0.1658163265306123
51159,0.98,0.12244897959183673
51160,0.99,0.1403061224489796
51161,0.99,0.15306122448979595
51162,0.99,0.14285714285714288
51163,0.99,0.1479591836734694
51164,1.06,0.20408163265306123
51165,1.02,0.18112244897959184
51166,0.96,0.1479591836734694
51168,1,0.16326530612244897
51169,0.98,0.15051020408163268
51170,1.01,0.14285714285714288
51171,0.99,0.17346938775510204
51172,0.99,0.1479591836734694
51173,0.99,0.1760204081632653
51174,1.01,0.18112244897959184
51175,0.85,0.1556122448979592
51176,0.95,0.16071428571428573
51177,1.01,0.15051020408163268
51178,0.91,0.13520408163265304
51179,0.96,0.1326530612244898
51180,0.97,0.13775510204081634
51181,0.96,0.12755102040816327
51182,0.96,0.12755102040816327
51183,0.96,0.15051020408163265
51184,0.92,0.15306122448979592
51185,0.98,0.11989795918367346
51186,0.9,0.14285714285714285
51187,0.97,0.15306122448979595
51188,0.93,0.11989795918367346
51189,0.96,0.13775510204081634
51190,0.89,0.14285714285714285
51191,0.95,0.1556122448979592
51192,0.95,0.17602040816326534
51193,0.92,0.16071428571428573
51194,1.21,0.28826530612244894
51195,1.08,0.21938775510204084
51196,0.93,0.2627551020408163
51197,0.99,0.1836734693877551
51198,1.01,0.15561224489795922
51199,1.04,0.18622448979591838
51200,0.98,0.20918367346938777
51202,1.02,0.13520408163265307
51203,1,0.14540816326530615
51205,1.02,0.24234693877551022
51206,1,0.17091836734693877
51207,0.99,0.16326530612244902
51208,0.97,0.17857142857142858
51209,0.98,0.18112244897959182
51210,1.12,0.18112244897959187
51211,1.01,0.1683673469387755
51212,0.99,0.1785714285714286
51213,1.03,0.1989795918367347
51214,0.96,0.211734693877551
51215,1.02,0.14540816326530615
51216,1,0.16326530612244897
51217,1.01,0.13775510204081634
51218,1,0.18112244897959184
51219,1.01,0.13010204081632654
51220,1.06,0.28571428571428575
51221,1.03,0.25255102040816324
51222,0.99,0.21428571428571427
51223,0.98,0.1734693877551021
51224,0.94,0.163265306122449
51225,0.94,0.13775510204081634
51226,0.97,0.15306122448979595
51227,0.96,0.18112244897959187
51228,0.94,0.163265306122449
51229,1.03,0.17091836734693877
51230,1,0.1760204081632653
51231,0.97,0.1326530612244898
51232,0.96,0.15816326530612249
51233,0.97,0.17346938775510207
51234,0.94,0.1403061224489796
51236,1.02,0.15816326530612243
51237,0.98,0.1403061224489796
51238,1.06,0.1556122448979592
51239,0.98,0.15561224489795922
51240,0.97,0.14540816326530615
51241,0.99,0.15306122448979595
51242,1.04,0.1403061224489796
51243,1.06,0.14540816326530612
51244,1.04,0.15816326530612243
51245,1.01,0.16326530612244897
51246,1.03,0.13520408163265307
51247,1.03,0.14540816326530615
51248,1.05,0.14795918367346936
51249,0.97,0.23214285714285715
51250,1.01,0.1326530612244898
61001,1.09,0.16581632653061223
61002,1.01,0.1760204081632653
61003,1.01,0.17346938775510204
61004,1.1,0.22959183673469385
61005,1.02,0.15051020408163268
61006,0.98,0.2193877551020408
61007,1.05,0.1530612244897959
61008,0.98,0.16836734693877556
61009,1,0.17857142857142858
61010,1,0.16581632653061223
61011,1.1,0.22193877551020405
61012,0.92,0.23724489795918366
61013,1.01,0.19897959183673466
61014,1.08,0.22959183673469385
61015,1.07,0.19642857142857142
61016,0.98,0.15306122448979595
61017,1.01,0.15561224489795922
61018,1.03,0.23214285714285715
61019,1.02,0.15816326530612243
61020,1.02,0.15816326530612243
61021,1.04,0.1913265306122449
61022,1.02,0.18622448979591838
61023,1.08,0.30357142857142855
61024,0.98,0.1479591836734694
61026,0.97,0.1658163265306123
61027,0.98,0.15051020408163268
61028,1.03,0.16071428571428575
61029,0.98,0.15561224489795922
61030,1.03,0.1683673469387755
61031,0.98,0.16071428571428575
61032,0.97,0.16326530612244902
61033,0.98,0.18367346938775508
61034,0.87,0.16071428571428573
61035,0.99,0.12755102040816327
61036,1.01,0.26275510204081637
61037,1.02,0.18112244897959184
61038,0.95,0.17346938775510207
61039,1.07,0.25510204081632654
61040,1.07,0.23979591836734696
61041,1.08,0.23214285714285712
61042,0.99,0.16326530612244902
61043,1.01,0.18367346938775508
61044,1.02,0.17091836734693877
61045,1.05,0.19387755102040816
61046,1.05,0.17346938775510204
61047,1,0.16836734693877556
61048,1.01,0.14540816326530615
61049,1.01,0.1913265306122449
61050,0.98,0.15051020408163268
61051,1.01,0.16071428571428575
61052,1.02,0.1836734693877551
61053,0.99,0.21173469387755103
61054,1.04,0.14795918367346936
61055,1.05,0.14795918367346936
61056,1.03,0.1913265306122449
61057,1.03,0.19642857142857142
61058,1.04,0.13775510204081634
61059,1.1,0.2423469387755102
61060,1.07,0.1836734693877551
61061,1,0.1403061224489796
61062,1.03,0.1683673469387755
61063,1.02,0.1607142857142857
61064,1.07,0.17346938775510204
61065,1.01,0.15306122448979595
61066,1.02,0.15816326530612243
61067,1.01,0.1479591836734694
61069,0.97,0.1709183673469388
61070,0.99,0.17346938775510207
61071,0.98,0.25
61072,0.93,0.16581632653061226
61073,0.86,0.20918367346938777
61074,0.96,0.17091836734693883
61075,1.11,0.26785714285714285
61076,1.09,0.14795918367346939
61077,1.09,0.22193877551020405
61078,1.1,0.18367346938775514
61079,1.08,0.2423469387755102
61080,1.04,0.2142857142857143
61081,1.11,0.18367346938775514
61082,1.05,0.1989795918367347
61083,1.09,0.2142857142857143
61084,1.09,0.27040816326530615
61085,1.01,0.2755102040816327
61086,1.08,0.28571428571428575
61087,1.06,0.21428571428571425
61088,1.05,0.21938775510204084
61089,1.03,0.1760204081632653
61090,1.08,0.1989795918367347
61091,1.06,0.15816326530612243
61092,1.11,0.16836734693877553
61093,1.07,0.2678571428571428
61094,1.1,0.2627551020408163
61095,1.21,0.3928571428571428
61096,1.07,0.18367346938775514
61097,1.02,0.1760204081632653
71001,0.99,0.15051020408163268
71002,0.91,0.19642857142857145
71003,0.98,0.2193877551020408
71004,0.96,0.15051020408163265
71005,0.96,0.21683673469387754
71006,0.98,0.16836734693877556
71007,0.97,0.16581632653061226
71008,0.96,0.18112244897959187
71009,0.96,0.17346938775510204
71010,1,0.15561224489795922
71011,1.03,0.18112244897959184
71012,0.99,0.13520408163265307
71013,1.01,0.1683673469387755
71015,0.98,0.1887755102040816
71016,0.99,0.15051020408163268
71017,0.99,0.19387755102040813
71018,1,0.1658163265306123
71019,0.97,0.211734693877551
71020,0.98,0.16071428571428575
71021,0.98,0.19132653061224486
71022,0.99,0.12755102040816327
71023,1,0.15561224489795922
71024,1.02,0.16071428571428575
71025,1.02,0.1760204081632653
71026,0.99,0.14285714285714288
71027,0.93,0.15051020408163265
71028,1,0.15051020408163268
71029,0.99,0.14285714285714288
71030,1,0.16326530612244902
71031,0.98,0.1479591836734694
71032,0.99,0.17091836734693877
71033,0.98,0.15306122448979595
71034,0.98,0.1734693877551021
71035,0.97,0.15561224489795922
71036,0.94,0.1479591836734694
71037,0.96,0.16581632653061223
71038,0.99,0.1479591836734694
71039,0.98,0.17857142857142855
71040,1,0.1683673469387755
71041,0.98,0.15816326530612249
71042,0.98,0.14540816326530615
71043,0.99,0.18877551020408162
71044,0.98,0.1760204081632653
71045,1.02,0.16326530612244897
71046,1.03,0.17091836734693877
71047,1,0.17091836734693883
71048,1.03,0.1836734693877551
71049,0.99,0.15561224489795922
71050,0.98,0.13775510204081634
71051,1,0.1964285714285714
71052,1,0.13010204081632654
71053,0.98,0.1479591836734694
71054,0.98,0.20153061224489793
71055,0.99,0.1403061224489796
71056,0.99,0.24744897959183676
71057,0.99,0.16071428571428575
71058,0.99,0.16836734693877556
71059,1,0.2602040816326531
71060,0.95,0.22448979591836735
71061,0.99,0.1964285714285714
71062,1.02,0.2448979591836735
71063,0.99,0.1836734693877551
71064,1,0.26275510204081626
71065,0.99,0.1403061224489796
71066,0.97,0.15051020408163268
71067,0.98,0.17346938775510204
71068,0.99,0.1479591836734694
81001,1.01,0.13520408163265307
81002,1.02,0.13010204081632654
81003,0.99,0.1403061224489796
81004,1.03,0.1760204081632653
81005,1.02,0.16581632653061223
81006,1.04,0.18112244897959184
81007,1.03,0.1607142857142857
81008,1.02,0.13520408163265307
81009,1.05,0.1683673469387755
81010,1.04,0.18877551020408162
81011,0.95,0.18622448979591832
81013,1,0.16326530612244902
81014,1.02,0.1479591836734694
81015,1.03,0.18112244897959184
81016,0.95,0.15051020408163265
81017,1.04,0.14285714285714288
81019,1.06,0.16581632653061223
81020,1.01,0.16071428571428575
81021,0.97,0.1785714285714286
81022,1.07,0.17091836734693877
81023,1.01,0.15051020408163268
81024,1.02,0.1479591836734694
81025,1.06,0.23724489795918366
81026,1.01,0.14285714285714288
81027,0.95,0.10969387755102039
81028,1,0.10969387755102039
81029,0.97,0.1403061224489796
81030,0.99,0.11224489795918366
81031,0.99,0.16836734693877556
81032,0.99,0.18622448979591838
81033,0.99,0.12244897959183673
81034,1,0.18622448979591838
81035,0.98,0.1836734693877551
81036,0.98,0.16836734693877553
81037,0.97,0.15816326530612249
81038,0.98,0.16326530612244902
81039,0.98,0.19387755102040813
81040,0.95,0.13520408163265307
81041,0.98,0.125
81042,0.98,0.13520408163265307
81043,0.98,0.20663265306122447
81044,0.98,0.1734693877551021
81045,0.97,0.13775510204081634
81046,0.98,0.1658163265306123
81047,0.96,0.1479591836734694
81048,0.93,0.17346938775510207
81049,1,0.16326530612244902
81050,0.95,0.13010204081632654
81051,0.98,0.16326530612244902
81052,0.99,0.16071428571428575
81053,0.99,0.17857142857142858
81054,0.99,0.15051020408163268
81055,0.95,0.16071428571428573
81056,0.98,0.16326530612244902
81057,0.98,0.1403061224489796
81058,0.99,0.13775510204081634
81059,0.98,0.1658163265306123
81060,0.99,0.16071428571428575
81061,1.01,0.1479591836734694
81062,0.99,0.13520408163265307
81063,0.99,0.15561224489795922
81064,0.96,0.15306122448979595
81065,0.98,0.1836734693877551
81067,0.99,0.16326530612244902
81069,0.95,0.12244897959183673
81070,0.86,0.1556122448979592
81071,0.96,0.1709183673469388
81072,0.96,0.1403061224489796
81073,0.98,0.13010204081632654
81074,0.99,0.14540816326530615
81075,0.98,0.16326530612244902
81076,1.01,0.1607142857142857
81077,1.01,0.19387755102040816
81078,1,0.15561224489795922
81079,1.02,0.14540816326530615
81080,0.97,0.14285714285714288
81081,0.98,0.13775510204081634
81082,0.88,0.1556122448979592
81083,1,0.22959183673469388
81084,1,0.14540816326530615
81086,1.01,0.21683673469387754
81087,0.99,0.12755102040816327
81088,1,0.1760204081632653
81089,0.98,0.11224489795918366
81090,1,0.1683673469387755
81091,1,0.15306122448979595
81092,0.95,0.13775510204081634
81093,0.95,0.15816326530612246
81094,0.95,0.1658163265306123
81095,0.95,0.15306122448979595
81096,0.96,0.13520408163265307
81097,0.92,0.13520408163265304
81098,0.93,0.12244897959183673
81099,0.96,0.1479591836734694
81100,0.96,0.13775510204081634
81101,0.97,0.18622448979591832
81102,0.97,0.15306122448979595
81103,1,0.15306122448979595
81104,1,0.15306122448979595
81105,0.93,0.14795918367346939
81106,0.97,0.13520408163265307
81107,0.98,0.14540816326530615
81108,1.02,0.1683673469387755
81109,0.97,0.125
81110,0.99,0.1964285714285714
91003,0.99,0.19897959183673466
