SA2_code,y.all.male,sd.all.male,y.all.female,sd.all.female,y.all.persons,sd.all.persons
21240,0.88,0.0663265306122449,0.98,0.07397959183673468,0.91,0.061224489795918366
21241,0.86,0.05357142857142856,1.02,0.05867346938775507,0.92,0.04846938775510205
21242,1.04,0.08163265306122448,1.16,0.08163265306122451,1.14,0.07142857142857144
21243,0.98,0.058673469387755126,1.09,0.061224489795918366,1.05,0.05102040816326529
21244,0.92,0.06377551020408163,0.94,0.058673469387755126,0.91,0.05102040816326532
21245,0.91,0.0586734693877551,1.03,0.05867346938775507,0.95,0.04846938775510205
21246,0.92,0.0663265306122449,1.02,0.06632653061224487,0.98,0.058673469387755126
21247,0.96,0.08418367346938772,1,0.07908163265306122,0.98,0.0688775510204082
21248,0.94,0.08928571428571426,1.01,0.08163265306122448,0.98,0.08163265306122448
21249,0.98,0.08163265306122448,1.02,0.06887755102040814,1.01,0.06887755102040814
21250,0.94,0.08163265306122451,0.99,0.08163265306122448,0.94,0.0739795918367347
21251,0.91,0.07142857142857144,1.02,0.06887755102040814,0.97,0.061224489795918394
21252,0.96,0.05612244897959186,1.04,0.05612244897959183,1.01,0.05102040816326532
21253,1,0.058673469387755126,0.99,0.058673469387755126,1.01,0.04846938775510205
21254,0.94,0.061224489795918394,0.98,0.05357142857142859,0.97,0.05102040816326532
21255,0.94,0.07653061224489797,0.97,0.06377551020408166,0.94,0.06377551020408166
21256,0.89,0.07142857142857144,0.98,0.07397959183673468,0.93,0.0663265306122449
21257,0.94,0.09438775510204078,1.01,0.08418367346938775,0.99,0.07653061224489795
21258,0.98,0.07653061224489795,0.99,0.06632653061224493,1,0.06632653061224487
21259,0.95,0.0688775510204082,0.95,0.06377551020408166,0.95,0.05612244897959186
21260,0.89,0.0586734693877551,0.98,0.058673469387755126,0.93,0.05102040816326532
21261,0.91,0.0586734693877551,0.95,0.05357142857142859,0.93,0.04846938775510205
21262,0.85,0.06377551020408163,0.95,0.058673469387755126,0.89,0.0586734693877551
21263,0.94,0.07653061224489797,1.05,0.07397959183673468,1,0.06632653061224487
21264,0.92,0.05102040816326532,1.05,0.05102040816326529,1,0.043367346938775524
21265,0.89,0.06377551020408163,0.97,0.06377551020408166,0.92,0.05357142857142859
21266,0.93,0.05612244897959186,0.96,0.05357142857142859,0.95,0.04846938775510205
21267,0.95,0.061224489795918394,1.05,0.061224489795918366,1.02,0.05102040816326532
21268,0.91,0.08928571428571432,0.86,0.0739795918367347,0.85,0.06377551020408163
21269,0.93,0.06887755102040817,0.94,0.061224489795918394,0.95,0.05612244897959186
21270,0.91,0.06887755102040817,0.98,0.07397959183673468,0.95,0.058673469387755126
21271,0.97,0.07397959183673473,0.94,0.0663265306122449,0.96,0.058673469387755126
21272,0.94,0.06887755102040817,0.91,0.061224489795918366,0.91,0.05357142857142856
21273,0.94,0.06377551020408166,0.9,0.05357142857142856,0.91,0.05357142857142856
21274,0.88,0.07653061224489797,0.97,0.07142857142857147,0.89,0.061224489795918366
21275,0.92,0.06887755102040817,0.98,0.06377551020408166,0.93,0.058673469387755126
21276,0.98,0.0688775510204082,0.97,0.061224489795918394,0.97,0.058673469387755126
21277,0.95,0.07142857142857147,1.01,0.06632653061224487,0.97,0.058673469387755126
21278,1.04,0.06887755102040814,1.02,0.06122448979591834,1.06,0.0586734693877551
21279,0.91,0.07653061224489797,0.95,0.0688775510204082,0.9,0.0663265306122449
21280,0.94,0.08163265306122451,0.97,0.07653061224489795,0.93,0.0663265306122449
21281,1.03,0.07142857142857141,1.09,0.0739795918367347,1.1,0.0586734693877551
21282,0.89,0.0663265306122449,0.96,0.05612244897959186,0.89,0.05357142857142856
21283,0.91,0.07142857142857144,0.94,0.06887755102040817,0.89,0.06377551020408163
21284,0.96,0.09183673469387751,0.95,0.07142857142857147,0.94,0.07142857142857144
21285,0.94,0.08418367346938778,0.96,0.07142857142857147,0.93,0.0663265306122449
21286,0.96,0.06377551020408166,1.01,0.06632653061224487,0.99,0.05612244897959186
21287,0.91,0.06377551020408163,0.97,0.058673469387755126,0.91,0.05612244897959183
21288,0.99,0.08418367346938775,1.05,0.07397959183673468,1.04,0.07142857142857141
21289,0.96,0.061224489795918394,1,0.05357142857142859,0.97,0.05357142857142859
21290,0.96,0.06632653061224493,1.04,0.06122448979591834,1,0.06122448979591834
21291,0.89,0.07653061224489797,1.05,0.08673469387755102,0.99,0.07653061224489795
21292,0.89,0.0663265306122449,0.97,0.07142857142857147,0.91,0.05357142857142856
21293,0.93,0.06632653061224493,0.98,0.06377551020408166,0.95,0.05357142857142859
21294,0.82,0.06377551020408163,0.99,0.06632653061224487,0.87,0.0586734693877551
21295,1.03,0.08418367346938775,1.08,0.07653061224489797,1.09,0.07142857142857144
21296,0.95,0.06377551020408166,1.06,0.06377551020408163,1.01,0.05357142857142859
21297,0.99,0.08163265306122448,0.99,0.06632653061224487,0.98,0.058673469387755126
21298,0.97,0.061224489795918394,1,0.058673469387755126,1,0.05357142857142859
21299,0.91,0.06887755102040817,1.01,0.0637755102040816,0.96,0.06377551020408166
21300,1.02,0.07142857142857141,1.01,0.0637755102040816,1.03,0.05867346938775507
21301,0.95,0.07908163265306124,1,0.07142857142857141,0.97,0.06632653061224493
21302,0.93,0.0739795918367347,1.02,0.07142857142857141,0.98,0.061224489795918394
21303,1.02,0.08673469387755102,1,0.07397959183673468,1.02,0.07397959183673468
21304,0.99,0.08163265306122448,0.97,0.06632653061224493,0.98,0.06632653061224493
21305,1.08,0.07397959183673468,0.98,0.06377551020408166,1.05,0.0586734693877551
21306,0.96,0.08163265306122446,0.98,0.07142857142857141,0.96,0.07142857142857147
21307,0.89,0.07653061224489797,0.98,0.07653061224489795,0.91,0.0586734693877551
21308,0.96,0.08673469387755099,1.05,0.08418367346938775,1.01,0.07653061224489795
21309,0.92,0.0663265306122449,0.98,0.06377551020408166,0.96,0.058673469387755126
21310,0.91,0.0739795918367347,0.93,0.0663265306122449,0.92,0.058673469387755126
21311,1.11,0.05357142857142856,1,0.04846938775510205,1.09,0.04591836734693876
21312,1.03,0.0637755102040816,1,0.05612244897959186,1.04,0.05102040816326529
21313,0.94,0.07142857142857144,0.87,0.05612244897959183,0.87,0.05357142857142856
21314,0.99,0.058673469387755126,0.9,0.05102040816326529,0.93,0.04846938775510205
21315,1.05,0.0586734693877551,0.96,0.05357142857142859,1.03,0.048469387755102025
21316,1.06,0.08163265306122448,0.92,0.0586734693877551,0.99,0.0637755102040816
21317,0.95,0.058673469387755126,0.93,0.05612244897959186,0.95,0.04846938775510205
21318,0.93,0.07142857142857144,0.91,0.06377551020408163,0.91,0.0586734693877551
21319,0.95,0.06377551020408166,0.96,0.058673469387755126,0.98,0.05357142857142859
21320,0.92,0.061224489795918366,0.93,0.05612244897959186,0.92,0.05102040816326532
21321,0.89,0.05612244897959183,0.91,0.04591836734693879,0.89,0.043367346938775496
21322,0.85,0.05357142857142856,0.87,0.04591836734693876,0.84,0.040816326530612256
21323,0.86,0.0586734693877551,0.88,0.05612244897959183,0.86,0.05102040816326529
21324,0.89,0.061224489795918366,0.89,0.05357142857142856,0.89,0.048469387755102025
21325,0.88,0.05357142857142856,0.93,0.04846938775510205,0.89,0.043367346938775496
21326,0.98,0.058673469387755126,1.01,0.06122448979591834,1.02,0.051020408163265266
21327,0.91,0.061224489795918366,0.88,0.05357142857142856,0.88,0.04591836734693876
21328,1.1,0.08928571428571432,1.09,0.0739795918367347,1.15,0.07908163265306124
21329,1.02,0.11224489795918366,0.99,0.08673469387755102,0.99,0.08673469387755102
21330,0.96,0.061224489795918394,1.01,0.05867346938775507,0.98,0.05357142857142859
21331,0.99,0.08418367346938775,1.04,0.07397959183673468,1.02,0.07142857142857141
21332,1.02,0.07653061224489795,1.04,0.06632653061224487,1.03,0.0637755102040816
21333,0.97,0.07142857142857147,1.05,0.06887755102040814,1.03,0.06122448979591834
21334,1.1,0.07142857142857144,1.17,0.08163265306122451,1.18,0.06377551020408163
21335,1.06,0.06887755102040814,1.04,0.06632653061224487,1.07,0.05612244897959183
21336,0.99,0.07908163265306122,1.09,0.08418367346938778,1.07,0.07397959183673468
21337,1.2,0.08673469387755099,1.08,0.0663265306122449,1.2,0.07142857142857144
21338,1.07,0.0663265306122449,1.02,0.06122448979591834,1.06,0.0586734693877551
21339,0.96,0.08928571428571426,1.03,0.08418367346938775,1,0.08163265306122448
21340,0.92,0.0586734693877551,1.01,0.06122448979591834,0.95,0.05357142857142859
21341,1,0.07397959183673468,1.05,0.07142857142857141,1.04,0.0637755102040816
21342,1.06,0.07908163265306122,1,0.07142857142857141,1.05,0.061224489795918366
21343,1.02,0.0637755102040816,1.03,0.06122448979591834,1.04,0.0561224489795918
21344,1.06,0.07142857142857141,1.03,0.07653061224489795,1.07,0.0663265306122449
21345,0.87,0.12499999999999997,0.98,0.11224489795918366,0.91,0.10459183673469391
21346,1.06,0.07908163265306122,0.99,0.07653061224489795,1.03,0.0637755102040816
21347,1.09,0.07653061224489797,1.04,0.0637755102040816,1.1,0.0586734693877551
21348,1.02,0.06887755102040814,1,0.06632653061224487,1.03,0.06122448979591834
21349,0.96,0.07142857142857147,0.99,0.06632653061224487,0.97,0.06632653061224493
21350,1,0.10459183673469385,1.04,0.09693877551020408,1.04,0.08418367346938775
21351,1,0.07397959183673468,1.01,0.06632653061224487,1,0.06122448979591834
21352,1.07,0.07653061224489795,0.95,0.06377551020408166,1,0.06122448979591834
21353,1.03,0.07397959183673468,0.97,0.06632653061224493,1.01,0.05612244897959186
21354,0.86,0.06887755102040817,0.98,0.06632653061224493,0.89,0.0586734693877551
21355,0.87,0.06887755102040817,0.99,0.06632653061224487,0.91,0.061224489795918366
21356,0.98,0.06377551020408166,1.04,0.0637755102040816,1.04,0.05867346938775507
21357,0.97,0.06632653061224493,0.99,0.06377551020408166,0.98,0.05357142857142859
21358,1,0.09693877551020408,0.97,0.08418367346938775,0.99,0.08418367346938775
21359,0.92,0.07653061224489797,0.99,0.06632653061224487,0.94,0.0688775510204082
21360,0.91,0.08163265306122451,0.98,0.07653061224489795,0.93,0.06887755102040817
21361,1.05,0.07397959183673468,0.92,0.06377551020408163,0.97,0.058673469387755126
21362,1.08,0.07653061224489795,0.99,0.06887755102040814,1.05,0.0586734693877551
21363,1.11,0.08163265306122451,1.03,0.06632653061224487,1.12,0.07142857142857144
21364,1.06,0.09693877551020408,0.94,0.06887755102040817,0.98,0.06887755102040814
21365,0.98,0.07653061224489795,0.96,0.06377551020408166,0.94,0.06377551020408166
21366,1,0.08673469387755102,1.01,0.08418367346938775,1.03,0.08673469387755102
21367,1.01,0.06122448979591834,1.03,0.06122448979591834,1.03,0.05102040816326529
21368,1.05,0.07908163265306122,0.98,0.0688775510204082,1.02,0.06632653061224487
21369,0.95,0.0739795918367347,1.04,0.07653061224489795,1,0.07142857142857141
21370,1.08,0.0739795918367347,1.02,0.0637755102040816,1.07,0.061224489795918366
21371,1.01,0.06632653061224487,1.03,0.06632653061224487,1.02,0.053571428571428534
21372,1.09,0.0663265306122449,1.08,0.06887755102040817,1.11,0.05357142857142856
21373,0.88,0.06377551020408163,0.98,0.06377551020408166,0.93,0.05102040816326532
21374,0.94,0.061224489795918394,1,0.05357142857142859,0.95,0.04591836734693879
21375,1.04,0.07142857142857141,1.04,0.06887755102040814,1.05,0.0586734693877551
21376,0.95,0.07908163265306124,0.97,0.07142857142857147,0.93,0.07142857142857144
21377,0.91,0.07653061224489797,0.96,0.076530612244898,0.93,0.05612244897959186
21378,0.92,0.06887755102040817,0.96,0.0688775510204082,0.92,0.0586734693877551
21379,1.03,0.06887755102040814,1.09,0.07908163265306124,1.07,0.05612244897959183
21380,0.84,0.05612244897959183,0.99,0.061224489795918394,0.91,0.043367346938775524
21381,0.74,0.05612244897959183,0.93,0.0663265306122449,0.8,0.04591836734693879
21382,0.86,0.0586734693877551,0.97,0.0688775510204082,0.88,0.05102040816326529
21383,0.95,0.058673469387755126,1.04,0.07397959183673468,0.98,0.04846938775510205
21384,1.02,0.0561224489795918,0.92,0.05357142857142859,0.96,0.043367346938775524
21385,0.87,0.05612244897959183,1.01,0.05867346938775507,0.93,0.05102040816326532
21386,1.06,0.10204081632653061,1.06,0.09948979591836735,1.06,0.07653061224489795
21387,1.09,0.08418367346938775,1.07,0.07142857142857144,1.09,0.07653061224489797
21388,1.18,0.09438775510204085,1.16,0.0969387755102041,1.19,0.0739795918367347
21389,1.07,0.09183673469387756,1.11,0.08163265306122451,1.08,0.08163265306122451
21390,1.15,0.08673469387755105,1.1,0.07653061224489797,1.14,0.07142857142857144
21391,1.28,0.10459183673469385,1.15,0.08673469387755105,1.31,0.09183673469387758
21392,1.17,0.08163265306122451,1.06,0.0663265306122449,1.13,0.0663265306122449
21393,1.11,0.08928571428571432,1.13,0.08163265306122451,1.15,0.07653061224489797
21394,1.15,0.08418367346938778,1.17,0.07908163265306124,1.21,0.07142857142857144
21395,0.99,0.08163265306122448,1.11,0.08928571428571432,1.04,0.07397959183673468
21396,1.1,0.10714285714285715,1.08,0.09948979591836735,1.08,0.09183673469387756
21397,1.07,0.061224489795918366,1.17,0.0663265306122449,1.14,0.05102040816326529
21398,1.06,0.061224489795918366,1.11,0.05357142857142856,1.09,0.05357142857142856
21399,1.23,0.11479591836734693,1.07,0.10204081632653061,1.17,0.09438775510204085
21400,1.16,0.08163265306122451,1.08,0.07142857142857144,1.15,0.06887755102040817
21401,0.98,0.06632653061224493,1.03,0.06632653061224487,1,0.0637755102040816
21402,0.92,0.1173469387755102,1.08,0.12500000000000003,1.01,0.09948979591836732
21403,1.06,0.11734693877551022,1.13,0.1224489795918367,1.14,0.11989795918367344
21404,1.13,0.09438775510204085,0.94,0.08163265306122451,1.04,0.07142857142857141
21405,1,0.07397959183673468,1.01,0.0637755102040816,0.99,0.061224489795918394
21406,0.93,0.06377551020408163,0.97,0.058673469387755126,0.94,0.05102040816326532
21407,0.98,0.07908163265306122,1.04,0.06887755102040814,1.01,0.0637755102040816
21408,0.98,0.08418367346938775,1.03,0.07653061224489795,1,0.07397959183673468
21409,0.92,0.07908163265306124,1,0.07908163265306122,0.92,0.0739795918367347
21410,1.05,0.08928571428571429,1.08,0.07653061224489797,1.09,0.07908163265306124
21411,1.05,0.09438775510204081,0.98,0.08163265306122448,1.02,0.07397959183673468
21412,1.07,0.07908163265306122,1,0.06122448979591834,1.04,0.06632653061224487
21413,1.05,0.06632653061224487,1.04,0.05867346938775507,1.07,0.05612244897959183
21414,0.93,0.08163265306122451,1.05,0.08673469387755102,0.99,0.06887755102040814
21415,1.09,0.10204081632653061,1.14,0.10204081632653064,1.16,0.08928571428571432
21416,0.97,0.07397959183673468,1.1,0.07908163265306124,1.04,0.05867346938775507
21417,1.11,0.07653061224489797,1,0.06887755102040814,1.05,0.0586734693877551
21418,1.08,0.08928571428571429,1.04,0.07142857142857141,1.09,0.0739795918367347
21419,1.09,0.07142857142857144,1.09,0.0663265306122449,1.13,0.06377551020408163
21420,1.17,0.08163265306122451,1.09,0.07653061224489797,1.15,0.07142857142857144
21421,1.06,0.10459183673469388,1.15,0.11224489795918366,1.11,0.08163265306122451
21422,0.9,0.08928571428571432,1.06,0.10204081632653061,0.96,0.076530612244898
21423,1.15,0.07908163265306124,1.09,0.06887755102040817,1.15,0.06887755102040817
21424,1.26,0.13775510204081634,0.96,0.09948979591836732,1.13,0.10714285714285715
21425,1.36,0.11479591836734698,0.97,0.09438775510204078,1.18,0.08163265306122451
21426,1.09,0.08928571428571429,1.02,0.07142857142857141,1.07,0.07142857142857141
21427,1,0.07397959183673468,1.03,0.06632653061224487,1,0.058673469387755126
21428,1.04,0.08673469387755102,1.05,0.07653061224489795,1.05,0.07653061224489795
21429,1.1,0.07908163265306124,1.02,0.07142857142857141,1.06,0.0663265306122449
21430,1.18,0.08163265306122451,0.99,0.06887755102040814,1.09,0.06887755102040817
21431,1.04,0.10459183673469388,1.07,0.10459183673469388,1.09,0.09948979591836735
21432,1.23,0.08673469387755099,1,0.07142857142857141,1.13,0.06377551020408163
21433,1.23,0.09183673469387751,1,0.07397959183673468,1.13,0.07142857142857144
31001,0.77,0.05357142857142856,0.93,0.06377551020408166,0.83,0.04591836734693879
31002,0.86,0.06377551020408163,0.85,0.05357142857142856,0.84,0.05102040816326529
31003,0.83,0.06377551020408163,0.95,0.0688775510204082,0.89,0.05102040816326529
31004,0.87,0.061224489795918366,0.91,0.0586734693877551,0.89,0.05102040816326529
31005,0.98,0.13010204081632654,0.89,0.11989795918367346,0.94,0.10714285714285712
31006,0.81,0.07397959183673468,0.93,0.08163265306122451,0.87,0.07142857142857144
31007,0.88,0.0663265306122449,0.96,0.06377551020408166,0.93,0.05357142857142859
31008,0.79,0.08163265306122448,0.95,0.08928571428571426,0.86,0.0739795918367347
31009,0.9,0.06887755102040817,0.96,0.07397959183673473,0.93,0.061224489795918366
31010,0.94,0.07653061224489797,1.01,0.08928571428571429,0.98,0.06632653061224493
31011,0.91,0.0663265306122449,0.91,0.05612244897959183,0.88,0.05612244897959183
31012,0.84,0.06887755102040817,0.91,0.061224489795918366,0.86,0.05357142857142856
31013,0.98,0.07397959183673468,0.88,0.061224489795918366,0.93,0.05612244897959186
31014,0.97,0.15051020408163268,0.88,0.10969387755102039,0.91,0.125
31015,0.88,0.08163265306122451,0.86,0.0739795918367347,0.87,0.0663265306122449
31016,0.94,0.0739795918367347,0.89,0.061224489795918366,0.92,0.0586734693877551
31017,1.1,0.11224489795918369,0.88,0.07653061224489797,1.02,0.09438775510204081
31018,0.96,0.07397959183673473,0.86,0.05612244897959183,0.91,0.061224489795918366
31019,0.81,0.09183673469387756,0.85,0.08163265306122451,0.8,0.07908163265306122
31020,0.91,0.0663265306122449,0.9,0.0663265306122449,0.91,0.05612244897959183
31021,1.03,0.07397959183673468,0.86,0.061224489795918366,0.95,0.05612244897959186
31022,0.86,0.061224489795918366,0.86,0.05612244897959183,0.84,0.05102040816326529
31023,0.82,0.06887755102040817,0.84,0.061224489795918366,0.79,0.05102040816326532
31024,0.86,0.0739795918367347,0.88,0.06377551020408163,0.87,0.05612244897959183
31025,0.88,0.07142857142857144,0.94,0.06377551020408166,0.93,0.061224489795918394
31026,0.87,0.07142857142857144,0.85,0.05612244897959183,0.85,0.05612244897959183
31027,0.9,0.06377551020408163,0.84,0.05102040816326529,0.86,0.048469387755102025
31028,1.01,0.08418367346938775,0.95,0.06632653061224493,1.03,0.06632653061224487
31029,0.9,0.07653061224489797,0.89,0.06887755102040817,0.89,0.06377551020408163
31030,0.95,0.07908163265306124,0.89,0.0586734693877551,0.93,0.0663265306122449
31031,0.96,0.0688775510204082,0.91,0.05612244897959183,0.95,0.05612244897959186
31032,0.95,0.08163265306122451,0.9,0.0663265306122449,0.94,0.0688775510204082
31033,0.86,0.07142857142857144,0.94,0.0688775510204082,0.91,0.061224489795918366
31034,0.9,0.0739795918367347,0.91,0.061224489795918366,0.91,0.061224489795918366
31035,0.87,0.0663265306122449,0.91,0.06377551020408163,0.9,0.05612244897959183
31036,0.83,0.08673469387755102,0.9,0.0739795918367347,0.86,0.07653061224489797
31037,0.81,0.09693877551020408,0.92,0.10969387755102039,0.86,0.10459183673469388
31038,0.89,0.07908163265306124,0.92,0.0663265306122449,0.92,0.06377551020408163
31039,0.76,0.06887755102040817,0.94,0.07653061224489797,0.84,0.0586734693877551
31040,0.91,0.06887755102040817,0.87,0.05612244897959183,0.88,0.05357142857142856
31041,0.87,0.0663265306122449,0.84,0.0586734693877551,0.83,0.05357142857142856
31042,0.9,0.0739795918367347,0.87,0.0739795918367347,0.89,0.06377551020408163
31043,0.92,0.09183673469387758,0.94,0.08163265306122451,0.98,0.08163265306122448
31044,0.94,0.0739795918367347,0.92,0.07142857142857144,0.96,0.06632653061224493
31045,0.88,0.0739795918367347,0.82,0.05612244897959183,0.82,0.05357142857142859
31046,0.97,0.076530612244898,0.9,0.06377551020408163,0.95,0.061224489795918394
31047,0.94,0.07653061224489797,0.8,0.05612244897959186,0.84,0.0586734693877551
31048,1.04,0.09948979591836735,0.82,0.07142857142857144,0.92,0.0739795918367347
31049,0.93,0.07653061224489797,0.83,0.05357142857142856,0.88,0.05612244897959183
31050,0.93,0.07908163265306124,0.82,0.0586734693877551,0.86,0.061224489795918366
31051,0.82,0.05612244897959186,0.81,0.05102040816326532,0.77,0.04591836734693879
31052,0.96,0.07397959183673473,0.91,0.0663265306122449,0.97,0.06377551020408166
31053,0.92,0.06887755102040817,0.84,0.05612244897959183,0.87,0.05357142857142856
31054,0.89,0.08163265306122451,0.89,0.0739795918367347,0.88,0.07142857142857144
31055,0.89,0.0739795918367347,0.85,0.0586734693877551,0.86,0.061224489795918366
31056,0.92,0.07653061224489797,0.87,0.0586734693877551,0.91,0.061224489795918366
31057,0.89,0.07142857142857144,0.87,0.061224489795918366,0.88,0.06377551020408163
31058,0.96,0.07908163265306122,0.88,0.0663265306122449,0.93,0.06887755102040817
31059,0.9,0.07142857142857144,0.86,0.061224489795918366,0.86,0.061224489795918366
31060,0.89,0.0586734693877551,0.89,0.05102040816326529,0.88,0.05102040816326529
31061,0.92,0.08418367346938778,0.85,0.06377551020408163,0.87,0.06377551020408163
31062,0.88,0.0663265306122449,0.84,0.0586734693877551,0.85,0.05357142857142856
31063,0.92,0.05612244897959183,0.87,0.05102040816326529,0.9,0.048469387755102025
31064,0.89,0.06377551020408163,0.9,0.05357142857142856,0.9,0.0586734693877551
31065,0.94,0.07142857142857144,0.86,0.05612244897959183,0.91,0.0586734693877551
31066,0.96,0.07142857142857147,0.83,0.05357142857142856,0.88,0.0586734693877551
31067,1.03,0.09948979591836735,0.89,0.0739795918367347,0.98,0.08163265306122448
31068,0.94,0.0739795918367347,0.92,0.06377551020408163,0.95,0.06377551020408166
31069,1.02,0.10459183673469388,0.87,0.06887755102040817,0.95,0.08163265306122451
31070,1,0.07653061224489795,0.88,0.05102040816326529,0.96,0.058673469387755126
31071,0.86,0.0663265306122449,0.84,0.05612244897959183,0.82,0.05357142857142859
31072,0.94,0.08418367346938778,0.9,0.0663265306122449,0.9,0.06377551020408163
31073,0.92,0.06377551020408163,0.93,0.05612244897959186,0.91,0.05357142857142856
31074,0.98,0.08673469387755102,0.96,0.0688775510204082,0.97,0.07653061224489795
31075,0.9,0.07653061224489797,0.93,0.07142857142857144,0.88,0.0663265306122449
31076,1.04,0.06632653061224487,0.94,0.05102040816326532,1.03,0.0561224489795918
31077,0.9,0.08928571428571432,0.94,0.0739795918367347,0.92,0.07142857142857144
31078,0.97,0.08673469387755099,0.86,0.061224489795918366,0.89,0.0663265306122449
31079,0.95,0.07142857142857147,0.88,0.05612244897959183,0.92,0.0586734693877551
31080,0.97,0.07142857142857147,0.9,0.0663265306122449,0.94,0.058673469387755126
31081,0.86,0.09183673469387758,0.86,0.07908163265306124,0.81,0.0663265306122449
31082,0.91,0.08163265306122451,0.96,0.09183673469387751,0.92,0.0739795918367347
31083,1.04,0.10714285714285715,0.98,0.09948979591836732,1.05,0.10459183673469388
31084,0.97,0.09438775510204078,0.95,0.08163265306122451,0.96,0.07397959183673468
31085,0.85,0.09693877551020408,0.95,0.09438775510204078,0.89,0.07908163265306124
31086,1.02,0.09948979591836735,0.81,0.07908163265306122,0.85,0.0663265306122449
31087,0.83,0.06887755102040817,0.8,0.061224489795918394,0.79,0.061224489795918366
31088,0.7,0.06887755102040817,0.79,0.07142857142857141,0.71,0.0586734693877551
31089,0.7,0.08418367346938775,0.76,0.07653061224489797,0.69,0.07142857142857141
31090,0.8,0.07397959183673468,0.77,0.06377551020408163,0.77,0.0586734693877551
31091,0.91,0.08163265306122451,0.81,0.061224489795918366,0.82,0.06377551020408163
31092,0.76,0.08673469387755102,0.86,0.09183673469387758,0.78,0.07142857142857144
31093,1.04,0.10714285714285715,0.88,0.08418367346938778,0.94,0.07908163265306124
31094,0.8,0.07653061224489795,0.76,0.061224489795918366,0.77,0.0586734693877551
31095,0.95,0.09693877551020405,0.87,0.07653061224489797,0.9,0.07653061224489797
31096,0.73,0.08418367346938778,0.76,0.08418367346938775,0.71,0.07142857142857144
31097,0.71,0.07908163265306122,0.81,0.07908163265306122,0.74,0.0739795918367347
31098,0.85,0.07142857142857144,0.88,0.05612244897959183,0.86,0.05612244897959183
31099,0.83,0.09693877551020408,0.86,0.08163265306122451,0.82,0.07653061224489795
31100,0.82,0.06887755102040817,0.91,0.061224489795918366,0.87,0.061224489795918366
31101,0.89,0.08418367346938778,0.9,0.07142857142857144,0.9,0.07142857142857144
31103,0.82,0.061224489795918366,0.85,0.05357142857142856,0.83,0.04846938775510205
31104,0.82,0.07397959183673468,0.85,0.0663265306122449,0.81,0.06377551020408163
31105,0.87,0.07908163265306124,0.9,0.07908163265306124,0.87,0.07142857142857144
31106,1.08,0.12244897959183676,0.96,0.09438775510204078,1.09,0.11224489795918369
31107,0.86,0.10204081632653061,0.85,0.09183673469387756,0.82,0.07653061224489795
31108,0.99,0.10204081632653059,0.91,0.0969387755102041,0.98,0.08673469387755102
31109,1,0.09183673469387756,0.94,0.08418367346938778,0.99,0.07397959183673468
31110,0.9,0.08418367346938778,0.86,0.08418367346938778,0.86,0.06887755102040817
31111,0.96,0.09948979591836732,0.91,0.08673469387755105,0.92,0.09183673469387751
31112,0.89,0.10969387755102039,0.86,0.09948979591836737,0.85,0.08163265306122451
31113,0.94,0.10204081632653059,0.87,0.09438775510204085,0.9,0.09183673469387758
31114,0.98,0.10969387755102039,0.84,0.09183673469387756,0.9,0.09183673469387758
31115,0.98,0.10204081632653059,0.88,0.07908163265306124,0.95,0.07653061224489797
31116,0.93,0.0969387755102041,0.84,0.08163265306122451,0.87,0.08163265306122451
31117,0.96,0.07397959183673473,0.84,0.0586734693877551,0.89,0.061224489795918366
31118,1.01,0.09438775510204081,0.87,0.07142857142857144,0.97,0.08163265306122448
31119,0.81,0.07653061224489795,0.91,0.0663265306122449,0.84,0.0663265306122449
31120,0.87,0.08163265306122451,0.88,0.06887755102040817,0.86,0.07142857142857144
31121,0.84,0.07653061224489797,0.89,0.07142857142857144,0.86,0.0739795918367347
31122,0.92,0.07653061224489797,0.84,0.06377551020408163,0.85,0.0586734693877551
31123,0.89,0.07653061224489797,0.88,0.061224489795918366,0.86,0.0586734693877551
31124,0.75,0.08163265306122451,0.95,0.09693877551020405,0.84,0.07653061224489797
31125,0.8,0.08673469387755102,0.85,0.0739795918367347,0.79,0.0663265306122449
31126,0.94,0.07653061224489797,0.89,0.06377551020408163,0.92,0.06377551020408163
31127,0.89,0.08673469387755105,0.9,0.0663265306122449,0.9,0.06887755102040817
31128,0.92,0.08418367346938778,0.9,0.07142857142857144,0.9,0.07142857142857144
31129,0.93,0.09693877551020405,0.9,0.07908163265306124,0.93,0.08163265306122451
31130,0.9,0.07908163265306124,0.88,0.06887755102040817,0.89,0.06377551020408163
31131,0.9,0.0739795918367347,0.9,0.061224489795918366,0.91,0.06377551020408163
31132,0.79,0.0663265306122449,0.88,0.061224489795918366,0.81,0.05357142857142859
31133,0.76,0.09438775510204081,0.89,0.09183673469387758,0.82,0.08673469387755102
31134,0.77,0.07142857142857144,0.86,0.0663265306122449,0.78,0.0586734693877551
31135,0.88,0.08673469387755105,0.87,0.0739795918367347,0.87,0.06887755102040817
31136,0.84,0.08163265306122451,0.89,0.0663265306122449,0.86,0.0663265306122449
31137,0.78,0.08163265306122448,0.88,0.09183673469387758,0.83,0.07142857142857144
31138,1.14,0.11479591836734693,1.04,0.09948979591836735,1.11,0.09693877551020408
31139,0.98,0.08673469387755102,1.04,0.08928571428571429,0.97,0.07653061224489795
31140,1.15,0.11479591836734693,1.05,0.09438775510204081,1.12,0.09183673469387758
31141,1.11,0.08673469387755105,1.04,0.07397959183673468,1.08,0.0739795918367347
